time_index,BR_AC_rooftop_pv,BR_AL_rooftop_pv,BR_AM_rooftop_pv,BR_AP_rooftop_pv,BR_BA_rooftop_pv,BR_CE_rooftop_pv,BR_ES_rooftop_pv,BR_GO_rooftop_pv,BR_DF_rooftop_pv,BR_MA_rooftop_pv,BR_MG_rooftop_pv,BR_MS_rooftop_pv,BR_MT_rooftop_pv,BR_PA_rooftop_pv,BR_PB_rooftop_pv,BR_PE_rooftop_pv,BR_PI_rooftop_pv,BR_PR_rooftop_pv,BR_RJ_rooftop_pv,BR_RN_rooftop_pv,BR_RO_rooftop_pv,BR_RR_rooftop_pv,BR_RS_rooftop_pv,BR_SC_rooftop_pv,BR_SE_rooftop_pv,BR_SP_rooftop_pv,BR_TO_rooftop_pv
90,0.346729048,0.013611667,0.180462796,0.089055,0.038409156,0.022578958,0.036463846,0.162298973,0.162298973,0.048125568,0.116454617,0.222029683,0.194832718,0.118730731,0.010241333,0.015242167,0.032792269,0.202658715,0.069488333,0.009178,0.21872849,0.22332875,0.262364492,0.14610942,0.01551,0.19552448,0.102985016
91,0.18263,0.0,0.059217527,0.001578947,7.53e-5,0.0,0.0,0.01387045,0.01387045,5.26e-7,0.004153641,0.058618099,0.052747831,0.012130216,0.0,0.0,0.0,0.047203792,0.001445,0.0,0.085103177,0.053717679,0.093964822,0.033728841,0.0,0.026987775,0.003828271
92,0.032109524,0.0,0.000684086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000103856,0.000109863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004354028,0.0,0.001108324,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.004085,0.0,0.0,0.000678642,0.0,0.003056154,0.0,0.0,0.0,9.17e-5,0.0,0.0,0.0,0.001881333,0.001815333,0.0,0.0,0.0017875,0.001318667,0.0,0.0,0.0,0.0,0.003643333,0.0,0.0
103,0.0,0.130043333,0.0,0.0,0.041332519,0.064317262,0.074983077,0.021176562,0.021176562,0.016390263,0.072158953,0.006130566,0.001662241,0.001282615,0.115539333,0.103436833,0.033733,0.022737168,0.0880825,0.111067333,0.0,0.0,0.035176807,0.052072246,0.111528333,0.043409189,0.015556068
104,0.001010952,0.301183333,0.006492903,0.045087895,0.13012514,0.221222649,0.216733846,0.173184006,0.173184006,0.131138458,0.268924572,0.156622696,0.091023843,0.057703462,0.325709333,0.283170167,0.173217993,0.187184322,0.275250833,0.325876667,0.021113793,0.003262143,0.210391509,0.229400145,0.278578333,0.233174805,0.137532668
105,0.11589619,0.502946667,0.073203441,0.179213158,0.213115811,0.372365952,0.320254615,0.362292735,0.362292735,0.256983567,0.455897917,0.378541223,0.258178332,0.162463937,0.498156,0.443579667,0.281800593,0.403239041,0.439508333,0.488034,0.172343051,0.117884286,0.416418457,0.433810725,0.405,0.432754342,0.246930277
106,0.344475714,0.616663333,0.168976129,0.274760263,0.299338449,0.50038256,0.472520769,0.528520341,0.528520341,0.366110202,0.595097757,0.55117644,0.40181886,0.256345565,0.664509333,0.584512,0.353792012,0.592832653,0.551634167,0.626534667,0.36390395,0.290556429,0.589216962,0.60649029,0.496083333,0.570533186,0.307822471
107,0.52102381,0.751898333,0.252788495,0.374295789,0.377829499,0.553935119,0.635179231,0.629989863,0.629989863,0.399348462,0.707408805,0.688139683,0.535914326,0.352629349,0.721778,0.661480667,0.398353973,0.693125652,0.645404167,0.698037333,0.544847079,0.43097125,0.716045534,0.715987899,0.62019,0.71601309,0.429490271
108,0.609975238,0.755818333,0.328047097,0.469484737,0.393585514,0.566024107,0.712281538,0.68041327,0.68041327,0.473310686,0.748778072,0.719686472,0.596406941,0.403505314,0.731279333,0.672550167,0.412090336,0.720026675,0.716044167,0.650914667,0.647871761,0.47431,0.778446231,0.73723942,0.57064,0.763446492,0.485017119
109,0.677258095,0.725716667,0.403248495,0.528445789,0.428954641,0.630790714,0.668457692,0.70362949,0.70362949,0.490921626,0.767357929,0.745604353,0.611677307,0.474556155,0.728594667,0.661013,0.467960465,0.734494623,0.663248333,0.668378,0.70838407,0.531817143,0.773070511,0.784109928,0.528491667,0.749750831,0.525802471
110,0.604192381,0.639355,0.416308602,0.505139211,0.388813833,0.505202649,0.674391538,0.635533751,0.635533751,0.503603471,0.698247163,0.704669679,0.591216036,0.47812306,0.628728667,0.565455833,0.386924048,0.709649488,0.605334167,0.595874,0.716308652,0.579122679,0.776625369,0.683237536,0.399398333,0.723293741,0.536133874
111,0.58200619,0.498126667,0.434249785,0.488497895,0.32443659,0.404019911,0.530558462,0.5623461,0.5623461,0.466379562,0.586860955,0.636308962,0.525950753,0.429951542,0.47084,0.471902833,0.383914188,0.656205978,0.440085,0.424065333,0.604593333,0.569925893,0.71584934,0.666862101,0.405713333,0.593566035,0.460614339
112,0.558531905,0.326483333,0.231395914,0.396601842,0.21171197,0.323529762,0.386274615,0.440277006,0.440277006,0.362261964,0.469038355,0.587729465,0.482171253,0.28005481,0.364710667,0.327444167,0.261997054,0.569019783,0.356415833,0.329668667,0.580506479,0.421499107,0.593904624,0.517858043,0.206408333,0.505754564,0.392676271
113,0.401348571,0.150825,0.175865806,0.225230263,0.108989227,0.159036637,0.173875385,0.277510553,0.277510553,0.194535924,0.267373201,0.39978298,0.311987547,0.183930923,0.152849333,0.129027667,0.130665163,0.397511822,0.22576,0.142008,0.43805581,0.313308214,0.457705468,0.340371522,0.09553,0.333058637,0.214381852
114,0.301805714,0.014645,0.113125376,0.079681053,0.02830124,0.016824702,0.05026,0.13309547,0.13309547,0.056135707,0.107785804,0.217641341,0.162794803,0.079670668,0.008365333,0.013240833,0.032213133,0.226174604,0.079228333,0.007920667,0.288422623,0.172936786,0.278710649,0.203532826,0.014263333,0.153676282,0.088777571
115,0.175281905,0.0,0.03956914,0.002620526,5.05e-5,0.0,0.0,0.012419766,0.012419766,9.84e-5,0.003242018,0.067944816,0.043273255,0.007798484,0.0,0.0,0.0,0.059288951,0.0015775,0.0,0.114832837,0.036849464,0.087148116,0.039067174,0.0,0.025235812,0.003928913
116,0.031428095,0.0,0.000337957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000130576,0.000160502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003994201,0.0,0.001167494,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.00443,0.0,0.0,0.001177564,0.0,0.003731538,0.0,0.0,0.0,0.000180847,0.0,0.0,0.0,0.001962667,0.002807833,0.0,0.0,0.0009325,0.001684,0.0,0.0,0.0,0.0,0.002948333,0.0,0.0
127,0.0,0.14427,0.0,0.0,0.086926348,0.042416518,0.119536154,0.008641137,0.008641137,0.011253567,0.055336018,0.00553067,0.001342259,0.001177546,0.102345333,0.106999833,0.021589379,0.031862257,0.093466667,0.117368667,0.0,0.0,0.030557595,0.047353478,0.086026667,0.039552283,0.006438471
128,0.000618095,0.350385,0.009358925,0.04232,0.289504314,0.17901631,0.321849231,0.066638635,0.066638635,0.115823652,0.205773051,0.152667371,0.046996726,0.05092381,0.290813333,0.303158333,0.115506863,0.227484348,0.293636667,0.298465333,0.010415763,0.004101964,0.191513986,0.21485558,0.28366,0.223997311,0.066234832
129,0.082940476,0.555975,0.108892796,0.16827,0.466468253,0.317187827,0.425609231,0.162739275,0.162739275,0.227125021,0.351150674,0.365424947,0.135066861,0.146395023,0.445286,0.481666167,0.243324547,0.443523862,0.504621667,0.467714667,0.111754739,0.106108214,0.384775782,0.425260942,0.478071667,0.411896955,0.153033561
130,0.249484762,0.72015,0.229212796,0.300266316,0.612760405,0.45483997,0.449256154,0.266218868,0.266218868,0.372513656,0.435338164,0.557664942,0.19579717,0.229970686,0.593046,0.642167333,0.366017981,0.586078459,0.593128333,0.582437333,0.231941881,0.250239286,0.536927382,0.560801159,0.579893333,0.552759353,0.216517784
131,0.476138571,0.787226667,0.362828602,0.413595,0.737621781,0.544174167,0.534514615,0.387116107,0.387116107,0.488534411,0.531518184,0.680092902,0.287736925,0.331077836,0.692106,0.727910833,0.473751394,0.721991151,0.645351667,0.661862,0.339830272,0.373427143,0.663373929,0.663683913,0.750198333,0.698898518,0.270549942
132,0.519139524,0.834431667,0.420361828,0.485009474,0.74682644,0.551995685,0.644243846,0.424965442,0.424965442,0.508502868,0.618364828,0.723752877,0.330742602,0.415792244,0.748033333,0.7785785,0.5056744,0.750839514,0.513316667,0.687648,0.47115477,0.48833375,0.716157777,0.69083971,0.800551667,0.750348557,0.286095761
133,0.629784286,0.795301667,0.483038925,0.473499737,0.691877036,0.524469048,0.566409231,0.478659739,0.478659739,0.506304011,0.640584734,0.704248016,0.376693755,0.454628494,0.671381333,0.733561167,0.492985591,0.737471432,0.631493333,0.601752667,0.477114347,0.533032679,0.736081727,0.76135471,0.656108333,0.77435878,0.339157903
134,0.570082857,0.695228333,0.546419247,0.488293947,0.618595168,0.472629167,0.537474615,0.472597906,0.472597906,0.445064806,0.636410154,0.679844139,0.395164043,0.475135326,0.596149333,0.654572667,0.485570373,0.675342257,0.5890825,0.607100667,0.504207591,0.580296071,0.730719181,0.700550217,0.569915,0.66629845,0.396171768
135,0.492144286,0.567428333,0.502992903,0.462665526,0.497132945,0.404394911,0.381098462,0.438394192,0.438394192,0.4040654,0.55144106,0.596582495,0.380260424,0.447604234,0.480369333,0.545048,0.40346507,0.617849981,0.439509167,0.493410667,0.47889325,0.511848036,0.656325225,0.626161522,0.44651,0.627795422,0.374405781
136,0.573912857,0.393643333,0.485069355,0.375951579,0.350286249,0.333739286,0.323966154,0.296257165,0.296257165,0.288460572,0.412952735,0.51368552,0.304794404,0.316591862,0.324490667,0.353191667,0.320024746,0.506350051,0.412736667,0.292458667,0.419686238,0.41373,0.532022533,0.483347536,0.254851667,0.514241101,0.173451874
137,0.456268571,0.163636667,0.363390323,0.222573684,0.190816982,0.168161637,0.153566154,0.19744685,0.19744685,0.157369056,0.255270433,0.374075367,0.203216218,0.214294677,0.165484,0.1493235,0.178948105,0.380872705,0.223204167,0.130853333,0.31163825,0.307316071,0.409129115,0.349238116,0.084086667,0.310474755,0.108001794
138,0.325340952,0.012591667,0.208885699,0.094406579,0.046802756,0.01656506,0.028874615,0.087085581,0.087085581,0.052386573,0.086230336,0.20346969,0.111763984,0.100106573,0.007893333,0.015288667,0.049688653,0.201244636,0.082264167,0.00663,0.180500883,0.180124643,0.260402466,0.18250413,0.017656667,0.152504209,0.047191835
139,0.187034286,0.0,0.065886774,0.001868684,7.97e-5,0.0,0.0,0.009519785,0.009519785,5.39e-5,0.004331035,0.070933693,0.032020168,0.010079344,0.0,0.0,0.0,0.052197864,0.00174,0.0,0.074535491,0.047368393,0.089413521,0.038290217,0.0,0.026299937,0.002144652
140,0.028766667,0.0,0.000365591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000137938,0.000105756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004231933,0.0,0.001117508,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.003756667,0.0,0.0,0.000842029,0.0,0.000107692,0.0,0.0,0.0,3.2e-5,0.0,0.0,0.0,0.001886,0.001761333,0.0,0.0,0.0010625,0.001210667,0.0,0.0,0.0,0.0,0.003093333,0.0,0.0
151,0.0,0.136873333,0.0,0.0,0.075975114,0.053687143,0.026929231,0.009355223,0.009355223,0.013174364,0.045513279,0.007195914,0.000330345,0.000791646,0.107698,0.109088167,0.042508121,0.026139559,0.085625833,0.109953333,0.0,0.0,0.034447312,0.033125,0.12074,0.044313483,0.010899816
152,1.24e-5,0.336165,0.016507097,0.062780526,0.224133727,0.218596548,0.107136154,0.084271576,0.084271576,0.115542425,0.173388688,0.13098933,0.032764621,0.070275687,0.31956,0.313612,0.19008901,0.205157653,0.302108333,0.333974,0.007572706,0.005896429,0.214416971,0.181051159,0.35909,0.245420776,0.08932961
153,0.01970619,0.526768333,0.17748086,0.23562,0.380750139,0.41892628,0.189430769,0.200519377,0.200519377,0.271146239,0.319154669,0.324107072,0.113690327,0.250837239,0.502647333,0.502014167,0.37511261,0.401922251,0.447004167,0.514152667,0.074340711,0.163633036,0.43058173,0.384900145,0.558213333,0.462275768,0.210260016
154,0.080087619,0.580565,0.387617634,0.393275789,0.510473819,0.510530179,0.327227692,0.311867084,0.311867084,0.414243932,0.432537358,0.507046191,0.214562783,0.429654074,0.625246667,0.6156225,0.490448938,0.553046394,0.564600833,0.635924667,0.167967534,0.378541607,0.591930639,0.461527899,0.709281667,0.644016529,0.333844868
155,0.183380476,0.711806667,0.555783548,0.555383684,0.560637514,0.644535982,0.346373077,0.372247206,0.372247206,0.477083255,0.5146204,0.634412921,0.26862752,0.540309705,0.718191333,0.708892333,0.535520929,0.641376637,0.667173333,0.716008,0.229262205,0.511887857,0.712374505,0.612362174,0.776725,0.729446682,0.42269509
156,0.302042381,0.78891,0.618916344,0.586647368,0.621172431,0.68624253,0.412889231,0.421708528,0.421708528,0.453224573,0.592116031,0.688587305,0.339701963,0.634962593,0.711584,0.752042,0.551670945,0.715230799,0.6984325,0.720232667,0.310668062,0.613536071,0.748235634,0.669197609,0.805071667,0.769238074,0.587149077
157,0.376806667,0.755591667,0.60302172,0.645968684,0.551240761,0.658930655,0.465238462,0.412073033,0.412073033,0.520602724,0.545282285,0.71986498,0.372854541,0.62856509,0.728211333,0.730375333,0.543700831,0.712718069,0.678746667,0.734573333,0.409588986,0.607381786,0.716823881,0.690198261,0.751586667,0.730866961,0.575529684
158,0.360097143,0.68473,0.614799032,0.605617895,0.519760254,0.551418542,0.48823,0.400853573,0.400853573,0.470535866,0.536375906,0.663121546,0.402667068,0.589709084,0.652268667,0.638069667,0.459287719,0.739974795,0.715774167,0.628294,0.465020157,0.604761429,0.650480024,0.730408696,0.59746,0.732518629,0.528480761
159,0.300412857,0.524351667,0.602501183,0.542525526,0.45242826,0.466478036,0.484476923,0.392194305,0.392194305,0.496783376,0.48840573,0.599653472,0.347211353,0.55076613,0.478380667,0.5111455,0.46015369,0.671000678,0.595025833,0.518998667,0.436292837,0.641178571,0.609538401,0.657622029,0.498481667,0.631533276,0.494373897
160,0.250018571,0.344298333,0.525517527,0.414651579,0.288670252,0.320731339,0.298904615,0.312006534,0.312006534,0.390884009,0.353228333,0.503423886,0.388043411,0.443190983,0.328808667,0.342018833,0.357032834,0.527783037,0.443335833,0.344934,0.326014953,0.464135536,0.521924583,0.521098913,0.341645,0.540688293,0.439038165
161,0.201994762,0.138256667,0.390587419,0.283608947,0.149645206,0.138934613,0.183224615,0.206877022,0.206877022,0.231853982,0.229100276,0.4018281,0.284586206,0.31710622,0.149157333,0.134442667,0.196283368,0.428338971,0.262391667,0.149112667,0.233955324,0.370289107,0.417947594,0.400452609,0.159023333,0.40871141,0.317718919
162,0.114449048,0.014886667,0.221460323,0.113342368,0.036378547,0.018899881,0.044493077,0.092592791,0.092592791,0.065672975,0.082832555,0.227992016,0.169321671,0.140136923,0.009334667,0.014100833,0.043147122,0.238070275,0.108879167,0.008278,0.13977198,0.198888393,0.251827007,0.226036377,0.019188333,0.203718459,0.123805223
163,0.048375714,0.0,0.062380538,0.002403684,0.000136786,0.0,0.0,0.008036734,0.008036734,5.91e-5,0.003421596,0.066406347,0.037624583,0.015601302,0.0,0.0,0.0,0.057505121,0.00127,0.0,0.053939754,0.054409821,0.095542022,0.035180217,0.0,0.03136413,0.004108397
164,0.00543619,0.0,0.000538387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000104026,0.000133964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002932038,0.0,0.001449696,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,0.001795,0.0,0.0,0.000134811,0.0,4.69e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000933333,0.001032,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.00119,0.0,0.0
175,0.0,0.145906667,0.0,0.0,0.084409382,0.077254226,0.041222308,0.006364655,0.006364655,0.018064347,0.014872536,0.003245864,0.000290435,0.000155412,0.121199333,0.120528,0.048298541,0.017831925,0.01268,0.128234667,0.0,0.0,0.025190821,0.042508188,0.136446667,0.02095019,0.004377381
176,5.0e-5,0.383866667,0.005434516,0.026602632,0.297790087,0.295690863,0.145490769,0.073668288,0.073668288,0.169225881,0.071261656,0.132220716,0.029902802,0.021650659,0.361928667,0.3688085,0.254718228,0.19894624,0.073701667,0.373562,0.008124431,0.003085714,0.217873697,0.22612413,0.363823333,0.137069866,0.051341019
177,0.088921429,0.564773333,0.062833978,0.114704737,0.486293757,0.520444464,0.276548462,0.181114685,0.181114685,0.362481734,0.151196341,0.33767813,0.102615278,0.082710398,0.565083333,0.581146667,0.48106422,0.425037347,0.139631667,0.601714,0.088798542,0.09168125,0.454743639,0.444410435,0.530205,0.290413654,0.145976474
178,0.285150952,0.685186667,0.114401505,0.230922368,0.630866875,0.703593839,0.363397692,0.229506063,0.229506063,0.530462897,0.216103347,0.538599886,0.171473973,0.14664751,0.745001333,0.741487,0.649403961,0.631609872,0.164036667,0.74324,0.230706594,0.244672857,0.650011252,0.615053043,0.682691667,0.431894032,0.228280055
179,0.454502857,0.781161667,0.200165484,0.367377632,0.731782374,0.825019762,0.413267692,0.309900164,0.309900164,0.642525372,0.275830578,0.65614778,0.265613112,0.21805422,0.805819333,0.8037745,0.740908768,0.759954156,0.167328333,0.859331333,0.332073715,0.421914821,0.791626885,0.710310217,0.773081667,0.530650266,0.337454397
180,0.54863619,0.825008333,0.263735484,0.442636316,0.782456237,0.886315476,0.461699231,0.36995529,0.36995529,0.718400195,0.329823935,0.735504854,0.324922416,0.265833209,0.879513333,0.824162667,0.786576741,0.850002935,0.269493333,0.897427333,0.419392691,0.505262857,0.873324557,0.736782754,0.872115,0.49339506,0.399624152
181,0.633370952,0.839928333,0.274985269,0.474397368,0.74269897,0.872085982,0.445491538,0.393521911,0.393521911,0.652523785,0.316604097,0.734201561,0.35311605,0.281804743,0.854916667,0.808747,0.720349265,0.84743913,0.146785,0.869028,0.446997184,0.573874821,0.900358574,0.797578841,0.852211667,0.410906231,0.408882187
182,0.728353333,0.781291667,0.33794871,0.485427895,0.697954639,0.801172976,0.38909,0.342202859,0.342202859,0.622310495,0.309496829,0.71247111,0.385733009,0.291119675,0.789058667,0.741779833,0.661508683,0.798129252,0.22901,0.780251333,0.528174974,0.555145536,0.881815772,0.788626377,0.790508333,0.389543514,0.433580513
183,0.736787619,0.667243333,0.364598602,0.415232105,0.607109783,0.675695179,0.358010769,0.316922939,0.316922939,0.507653626,0.273427026,0.641168059,0.374042617,0.260957453,0.626049333,0.6138905,0.541516036,0.716603747,0.148516667,0.636788,0.48808662,0.608739286,0.80609396,0.714851087,0.630753333,0.315224751,0.429676277
184,0.61519,0.47584,0.19552,0.327201316,0.448258262,0.478140446,0.245353077,0.240787974,0.240787974,0.364374837,0.232118633,0.541798677,0.339316006,0.179110365,0.427937333,0.426539333,0.373966349,0.584864054,0.061773333,0.433134,0.447069483,0.457129464,0.691148551,0.612266812,0.469065,0.286960741,0.29512081
185,0.539591905,0.231121667,0.172024624,0.211103158,0.262566697,0.249215774,0.153013077,0.156304402,0.156304402,0.221602094,0.146956127,0.42186624,0.266353132,0.113484002,0.189798667,0.201997833,0.205872916,0.449889463,0.020865833,0.186525333,0.338160507,0.343958214,0.529301994,0.455709855,0.222058333,0.211596972,0.194317935
186,0.358818095,0.018331667,0.104381505,0.072075263,0.067207611,0.031529018,0.042494615,0.065578276,0.065578276,0.058485015,0.056047298,0.250961638,0.151592315,0.052308029,0.012862667,0.020911,0.052097472,0.257681132,0.007611667,0.010999333,0.22945372,0.204345536,0.327819613,0.245049275,0.027478333,0.103850803,0.076632584
187,0.189449048,0.0,0.03257043,0.001811842,8.72e-5,0.0,0.0,0.006193183,0.006193183,5.49e-5,0.002305606,0.07570862,0.039410795,0.005254537,0.0,0.0,0.0,0.060189309,0.0,0.0,0.094180219,0.045648036,0.105372145,0.042607754,0.0,0.017543866,0.002765558
