Time_Index,Amazonas_hydro_ror,Doce_hydro_ror,Grande_hydro_ror,Iguacu_hydro_ror,Jacui_capivari_hydro_ror,Jequitinhonha_hydro_ror,Paraiba_do_sul_hydro_ror,Parana_hydro_ror,Paranaiba_hydro_ror,Paranapanema_hydro_ror,Sao_francisco_hydro_ror,Tiete_hydro_ror,Tocantins_hydro_ror,Uruguai_hydro_ror
1499,0.008160696,0.153263404,0.274447105,0.373950641,1.0,0.01742138,0.241246166,0.706425841,0.208382953,0.485721035,0.201114787,0.609565781,0.128469117,0.80936513
1500,0.008160696,0.153263404,0.274447105,0.373950641,1.0,0.01742138,0.241246166,0.706425841,0.208382953,0.485721035,0.201114787,0.609565781,0.128469117,0.80936513
1501,0.008160696,0.153263404,0.274447105,0.373950641,1.0,0.01742138,0.241246166,0.706425841,0.208382953,0.485721035,0.201114787,0.609565781,0.128469117,0.80936513
1502,0.008160696,0.153263404,0.274447105,0.373950641,1.0,0.01742138,0.241246166,0.706425841,0.208382953,0.485721035,0.201114787,0.609565781,0.128469117,0.80936513
1503,0.008160696,0.153263404,0.274447105,0.373950641,1.0,0.01742138,0.241246166,0.706425841,0.208382953,0.485721035,0.201114787,0.609565781,0.128469117,0.80936513
1504,0.008160696,0.153263404,0.274447105,0.373950641,1.0,0.01742138,0.241246166,0.706425841,0.208382953,0.485721035,0.201114787,0.609565781,0.128469117,0.80936513
1505,0.008160696,0.153263404,0.274447105,0.373950641,1.0,0.01742138,0.241246166,0.706425841,0.208382953,0.485721035,0.201114787,0.609565781,0.128469117,0.80936513
1506,0.008160696,0.153263404,0.274447105,0.373950641,1.0,0.01742138,0.241246166,0.706425841,0.208382953,0.485721035,0.201114787,0.609565781,0.128469117,0.80936513
1507,0.008160696,0.153263404,0.274447105,0.373950641,1.0,0.01742138,0.241246166,0.706425841,0.208382953,0.485721035,0.201114787,0.609565781,0.128469117,0.80936513
1508,0.008160696,0.153263404,0.274447105,0.373950641,1.0,0.01742138,0.241246166,0.706425841,0.208382953,0.485721035,0.201114787,0.609565781,0.128469117,0.80936513
1509,0.008160696,0.153263404,0.274447105,0.373950641,1.0,0.01742138,0.241246166,0.706425841,0.208382953,0.485721035,0.201114787,0.609565781,0.128469117,0.80936513
1510,0.008160696,0.153263404,0.274447105,0.373950641,1.0,0.01742138,0.241246166,0.706425841,0.208382953,0.485721035,0.201114787,0.609565781,0.128469117,0.80936513
1511,0.008160696,0.153263404,0.274447105,0.373950641,1.0,0.01742138,0.241246166,0.706425841,0.208382953,0.485721035,0.201114787,0.609565781,0.128469117,0.80936513
1512,0.008160696,0.153263404,0.274447105,0.373950641,1.0,0.01742138,0.241246166,0.706425841,0.208382953,0.485721035,0.201114787,0.609565781,0.128469117,0.80936513
1513,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1514,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1515,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1516,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1517,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1518,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1519,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1520,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1521,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1522,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1523,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1524,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1525,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1526,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1527,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1528,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1529,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1530,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1531,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1532,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1533,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1534,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1535,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1536,0.007993606,0.11946384,0.237735719,0.457669146,0.761674447,0.031358474,0.23557588,0.692229589,0.190887,0.471853762,0.183400051,0.596713479,0.107455288,1.0
1537,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1538,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1539,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1540,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1541,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1542,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1543,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1544,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1545,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1546,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1547,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1548,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1549,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1550,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1551,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1552,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1553,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1554,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1555,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1556,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1557,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1558,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1559,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1560,0.008075589,0.123543142,0.245581302,0.455392904,0.68611155,0.033681341,0.271144192,0.681122724,0.192455561,0.463825268,0.179421337,0.601487171,0.111688858,1.0
1561,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1562,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1563,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1564,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1565,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1566,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1567,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1568,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1569,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1570,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1571,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1572,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1573,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1574,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1575,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1576,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1577,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1578,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1579,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1580,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1581,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1582,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1583,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1584,0.008567506,0.129953367,0.24484116,0.436043951,0.652863824,0.044134166,0.332486755,0.673105249,0.194024203,0.455066978,0.177053029,0.606628105,0.122927014,1.0
1585,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1586,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1587,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1588,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1589,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1590,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1591,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1592,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1593,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1594,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1595,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1596,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1597,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1598,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1599,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1600,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1601,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1602,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1603,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1604,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1605,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1606,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1607,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1608,0.008977432,0.140442893,0.252834756,0.409234004,0.639262485,0.029035629,0.371663467,0.672810998,0.196558038,0.464555146,0.174968935,0.601119994,0.125313192,0.931921758
1609,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1610,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1611,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1612,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1613,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1614,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1615,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1616,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1617,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1618,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1619,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1620,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1621,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1622,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1623,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1624,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1625,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1626,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1627,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1628,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1629,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1630,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1631,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1632,0.009100413,0.157342643,0.27178256,0.387482212,0.610548567,0.022067072,0.328878355,0.684506265,0.198971345,0.474773192,0.172411152,0.591572545,0.127622395,0.831392567
1633,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1634,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1635,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1636,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1637,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1638,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1639,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1640,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1641,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1642,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1643,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1644,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1645,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1646,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1647,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1648,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1649,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1650,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1651,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1652,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1653,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1654,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1655,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1656,0.008977432,0.156177182,0.278295871,0.371294965,0.552365111,0.013937103,0.314444834,0.68737499,0.200057228,0.474043315,0.170137716,0.587533273,0.12900794,0.776637821
1657,0.008321545,0.155011658,0.286437519,0.356372401,0.493426034,0.011614254,0.318053233,0.672443258,0.199453942,0.459811021,0.168432438,0.566235184,0.132240802,0.746632238
1658,0.008321545,0.155011658,0.286437519,0.356372401,0.493426034,0.011614254,0.318053233,0.672443258,0.199453942,0.459811021,0.168432438,0.566235184,0.132240802,0.746632238
