Time_Index,natgas_price_BR,natgas_LNG_price_BR,coal_price_BR,coal_price_imported,uranium_price_BR,gasoline_fossil_price_BR,diesel_fossil_price_BR,jetfuel_fossil_price_BR,aviationgasoline_price_BR,heavyfueloil_price_BR
1081,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1082,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1083,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1084,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1085,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1086,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1087,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1088,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1089,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1090,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1091,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1092,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1093,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1094,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1095,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1096,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1097,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1098,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1099,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1100,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1101,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1102,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1103,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1104,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1105,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1106,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1107,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1108,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1109,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1110,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1111,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1112,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1113,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1114,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1115,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1116,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1117,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1118,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1119,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1120,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1121,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1122,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1123,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1124,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1125,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1126,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1127,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1128,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1129,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1130,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1131,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1132,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1133,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1134,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1135,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1136,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1137,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1138,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1139,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1140,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1141,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1142,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1143,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1144,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1145,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1146,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1147,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1148,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1149,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1150,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1151,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1152,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1153,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1154,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1155,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1156,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1157,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1158,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1159,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1160,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1161,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1162,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1163,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1164,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1165,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1166,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1167,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1168,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1169,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1170,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1171,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1172,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1173,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1174,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1175,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1176,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1177,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1178,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1179,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1180,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1181,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1182,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1183,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1184,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1185,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1186,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1187,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1188,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1189,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1190,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1191,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1192,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1193,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1194,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1195,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1196,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1197,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1198,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1199,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1200,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1201,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1202,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1203,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1204,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1205,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1206,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1207,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1208,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1209,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1210,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1211,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1212,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1213,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1214,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1215,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1216,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1217,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1218,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1219,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1220,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1221,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1222,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1223,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1224,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1225,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1226,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1227,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1228,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1229,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1230,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1231,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1232,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1233,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1234,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1235,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1236,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1237,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1238,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1239,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1240,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1241,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1242,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1243,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1244,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1245,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1246,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1247,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1248,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1249,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1250,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1251,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1252,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1253,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1254,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1255,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1256,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1257,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1258,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1259,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1260,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1261,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1262,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1263,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1264,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1265,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1266,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1267,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1268,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1269,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1270,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1271,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1272,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1273,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1274,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1275,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1276,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1277,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1278,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1279,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1280,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1281,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1282,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1283,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1284,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1285,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1286,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1287,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1288,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1289,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1290,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1291,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1292,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1293,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1294,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1295,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1296,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1297,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1298,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1299,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1300,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1301,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1302,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1303,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1304,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1305,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1306,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1307,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1308,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1309,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1310,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1311,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1312,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1313,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1314,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1315,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1316,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1317,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1318,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1319,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1320,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1321,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1322,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1323,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1324,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1325,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1326,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1327,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1328,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1329,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1330,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1331,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1332,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1333,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1334,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1335,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1336,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1337,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1338,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1339,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1340,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1341,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1342,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1343,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1344,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1345,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1346,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1347,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1348,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1349,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1350,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1351,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1352,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1353,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1354,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1355,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1356,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1357,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1358,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1359,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1360,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1361,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1362,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1363,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1364,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1365,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1366,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1367,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1368,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1369,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1370,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1371,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1372,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1373,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1374,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1375,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1376,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1377,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1378,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1379,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1380,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1381,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1382,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1383,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1384,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1385,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1386,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1387,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1388,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1389,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1390,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1391,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1392,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1393,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1394,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1395,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1396,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1397,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1398,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1399,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1400,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1401,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1402,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1403,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1404,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1405,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1406,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1407,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1408,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1409,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1410,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1411,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1412,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1413,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1414,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1415,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1416,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1417,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1418,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1419,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1420,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1421,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1422,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1423,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1424,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1425,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1426,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1427,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1428,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1429,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1430,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1431,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1432,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1433,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1434,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1435,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
