Type,id,location,edges--edge--constraints--MaxCapacityConstraint,edges--edge--constraints--CapacityConstraint,edges--edge--can_retire,edges--edge--unidirectional,edges--edge--commodity,edges--edge--can_expand,edges--edge--has_capacity,transforms--timedata,edges--edge--lifetime,edges--edge--wacc,edges--edge--capital_recovery_period,edges--edge--max_capacity,edges--edge--fixed_om_cost_25-A,edges--edge--fixed_om_cost_25-B,edges--edge--fixed_om_cost_25-C,edges--edge--variable_om_cost,edges--edge--investment_cost_25-A,edges--edge--investment_cost_25-B,edges--edge--investment_cost_25-C,edges--edge--availability--timeseries--path,edges--edge--availability--timeseries--header,edges--edge--end_vertex,edges--edge--existing_capacity,edges--edge--capacity_size,Note
VRE,BR_RO_Wind_Onshore_Class2,BR_RO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,19313,20699.61,21072.8,19580.03,0,1051448.98,1072796.93,994521.12,system/availability_wind_onshore_2025.csv,BR_RO_Wind_Onshore_Class2,elec_BR_RO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RO_Wind_Onshore_Class3,BR_RO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,149492.374,20699.61,21072.8,19580.03,0,1164104.23,1187739.46,1101076.96,system/availability_wind_onshore_2025.csv,BR_RO_Wind_Onshore_Class3,elec_BR_RO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RR_Wind_Onshore_Class2,BR_RR,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,25810,20699.61,21072.8,19580.03,0,1051448.98,1072796.93,994521.12,system/availability_wind_onshore_2025.csv,BR_RR_Wind_Onshore_Class2,elec_BR_RR,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RS_Wind_Onshore_Class0,BR_RS,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,389072.1,20699.61,21072.8,19580.03,0,807362.62,823754.79,763650.15,system/availability_wind_onshore_2025.csv,BR_RS_Wind_Onshore_Class0,elec_BR_RS,3089.98,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RS_Wind_Onshore_Class1,BR_RS,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,99324,20699.61,21072.8,19580.03,0,938793.74,957854.41,887965.29,system/availability_wind_onshore_2025.csv,BR_RS_Wind_Onshore_Class1,elec_BR_RS,1313.8,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_SC_Wind_Onshore_Class1,BR_SC,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,6224.482,20699.61,21072.8,19580.03,0,938793.74,957854.41,887965.29,system/availability_wind_onshore_2025.csv,BR_SC_Wind_Onshore_Class1,elec_BR_SC,178.599,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_SE_Wind_Onshore_Class1,BR_SE,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,39754.316,20699.61,21072.8,19580.03,0,938793.74,957854.41,887965.29,system/availability_wind_onshore_2025.csv,BR_SE_Wind_Onshore_Class1,elec_BR_SE,34.5,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_SP_Wind_Onshore_Class0,BR_SP,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,160730.998,20699.61,21072.8,19580.03,0,807362.62,823754.79,763650.15,system/availability_wind_onshore_2025.csv,BR_SP_Wind_Onshore_Class0,elec_BR_SP,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_SP_Wind_Onshore_Class1,BR_SP,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,34284.696,20699.61,21072.8,19580.03,0,938793.74,957854.41,887965.29,system/availability_wind_onshore_2025.csv,BR_SP_Wind_Onshore_Class1,elec_BR_SP,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_TO_Wind_Onshore_Class0,BR_TO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,52462.332,20699.61,21072.8,19580.03,0,807362.62,823754.79,763650.15,system/availability_wind_onshore_2025.csv,BR_TO_Wind_Onshore_Class0,elec_BR_TO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_TO_Wind_Onshore_Class1,BR_TO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,129259.195,20699.61,21072.8,19580.03,0,938793.74,957854.41,887965.29,system/availability_wind_onshore_2025.csv,BR_TO_Wind_Onshore_Class1,elec_BR_TO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_TO_Wind_Onshore_Class2,BR_TO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,198664.455,20699.61,21072.8,19580.03,0,1051448.98,1072796.93,994521.12,system/availability_wind_onshore_2025.csv,BR_TO_Wind_Onshore_Class2,elec_BR_TO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_TO_Wind_Onshore_Class3,BR_TO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,88912.193,20699.61,21072.8,19580.03,0,1164104.23,1187739.46,1101076.96,system/availability_wind_onshore_2025.csv,BR_TO_Wind_Onshore_Class3,elec_BR_TO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
