Time_Index,h2_N,h2_NE,h2_CW,h2_SE,h2_S
7020,7364.0199999999995,24987.370000000003,12518.019999999999,7525.5599999999995,4710.4400000000005
7021,6275.7,21306.23,10820.01,6412.9800000000005,4062.2000000000003
7022,5820.23,19757.34,10002.9,5947.65,3757.38
7023,6315.4,21445.43,10947.77,6453.43,4106.57
7024,6129.360000000001,20817.92,10680.75,6263.150000000001,4003.08
7025,6655.87,22591.66,11409.18,6801.579999999999,4287.39
7026,5858.69,19897.61,10194.34,5986.66,3821.6800000000003
7027,6208.01,21055.350000000002,10428.69,6344.509999999999,3931.85
7028,4965.78,16813.25,7965.17,5075.92,3026.35
7029,6565.64,22206.29,10217.67,6712.13,3902.5099999999998
7030,7068.570000000001,23901.91,10928.51,7226.469999999999,4178.8099999999995
7031,8165.889999999999,27650.07,13118.68,8346.98,4983.07
7032,7988.700000000001,27061.53,12984.199999999999,8165.48,4922.3099999999995
7033,6370.68,21599.9,10607.75,6510.99,4005.1899999999996
7034,5490.54,18630.16,9328.380000000001,5611.1,3510.5199999999995
7035,5008.17,17001.28,8614.24,5117.76,3235.33
7036,4609.67,15651.810000000001,7971.55,4710.47,2991.35
7037,4794.33,16285.04,8372.76,4898.95,3136.9700000000003
7038,4785.099999999999,16255.52,8381.25,4889.45,3138.7
7039,4889.38,16606.42,8520.02,4996.13,3193.2599999999998
7040,4878.3,16564.550000000003,8444.220000000001,4984.91,3168.2200000000003
7041,6480.44,21988.059999999998,10999.42,6622.6900000000005,4140.049999999999
7042,7008.45,23783.89,11953.220000000001,7162.08,4495.51
7043,6605.53,22428.73,11424.08,6749.960000000001,4286.87
7044,7364.0199999999995,24987.370000000003,12518.019999999999,7525.5599999999995,4710.4400000000005
7045,6275.7,21306.23,10820.01,6412.9800000000005,4062.2000000000003
7046,5820.23,19757.34,10002.9,5947.65,3757.38
7047,6315.4,21445.43,10947.77,6453.43,4106.57
7048,6129.360000000001,20817.92,10680.75,6263.150000000001,4003.08
7049,6655.87,22591.66,11409.18,6801.579999999999,4287.39
7050,5858.69,19897.61,10194.34,5986.66,3821.6800000000003
7051,6208.01,21055.350000000002,10428.69,6344.509999999999,3931.85
7052,4965.78,16813.25,7965.17,5075.92,3026.35
7053,6565.64,22206.29,10217.67,6712.13,3902.5099999999998
7054,7068.570000000001,23901.91,10928.51,7226.469999999999,4178.8099999999995
7055,8165.889999999999,27650.07,13118.68,8346.98,4983.07
7056,7988.700000000001,27061.53,12984.199999999999,8165.48,4922.3099999999995
7057,6370.68,21599.9,10607.75,6510.99,4005.1899999999996
7058,5490.54,18630.16,9328.380000000001,5611.1,3510.5199999999995
7059,5008.17,17001.28,8614.24,5117.76,3235.33
7060,4609.67,15651.810000000001,7971.55,4710.47,2991.35
7061,4794.33,16285.04,8372.76,4898.95,3136.9700000000003
7062,4785.099999999999,16255.52,8381.25,4889.45,3138.7
7063,4889.38,16606.42,8520.02,4996.13,3193.2599999999998
7064,4878.3,16564.550000000003,8444.220000000001,4984.91,3168.2200000000003
7065,6480.44,21988.059999999998,10999.42,6622.6900000000005,4140.049999999999
7066,7008.45,23783.89,11953.220000000001,7162.08,4495.51
7067,6605.53,22428.73,11424.08,6749.960000000001,4286.87
7068,7364.0199999999995,24987.370000000003,12518.019999999999,7525.5599999999995,4710.4400000000005
7069,6275.7,21306.23,10820.01,6412.9800000000005,4062.2000000000003
7070,5820.23,19757.34,10002.9,5947.65,3757.38
7071,6315.4,21445.43,10947.77,6453.43,4106.57
7072,6129.360000000001,20817.92,10680.75,6263.150000000001,4003.08
7073,6655.87,22591.66,11409.18,6801.579999999999,4287.39
7074,5858.69,19897.61,10194.34,5986.66,3821.6800000000003
7075,6208.01,21055.350000000002,10428.69,6344.509999999999,3931.85
7076,4965.78,16813.25,7965.17,5075.92,3026.35
7077,6565.64,22206.29,10217.67,6712.13,3902.5099999999998
7078,7068.570000000001,23901.91,10928.51,7226.469999999999,4178.8099999999995
7079,8165.889999999999,27650.07,13118.68,8346.98,4983.07
7080,7988.700000000001,27061.53,12984.199999999999,8165.48,4922.3099999999995
7081,6370.68,21599.9,10607.75,6510.99,4005.1899999999996
7082,5490.54,18630.16,9328.380000000001,5611.1,3510.5199999999995
7083,5008.17,17001.28,8614.24,5117.76,3235.33
7084,4609.67,15651.810000000001,7971.55,4710.47,2991.35
7085,4794.33,16285.04,8372.76,4898.95,3136.9700000000003
7086,4785.099999999999,16255.52,8381.25,4889.45,3138.7
7087,4889.38,16606.42,8520.02,4996.13,3193.2599999999998
7088,4878.3,16564.550000000003,8444.220000000001,4984.91,3168.2200000000003
7089,6480.44,21988.059999999998,10999.42,6622.6900000000005,4140.049999999999
7090,7008.45,23783.89,11953.220000000001,7162.08,4495.51
7091,6605.53,22428.73,11424.08,6749.960000000001,4286.87
7092,7364.0199999999995,24987.370000000003,12518.019999999999,7525.5599999999995,4710.4400000000005
7093,6275.7,21306.23,10820.01,6412.9800000000005,4062.2000000000003
7094,5820.23,19757.34,10002.9,5947.65,3757.38
7095,6315.4,21445.43,10947.77,6453.43,4106.57
7096,6129.360000000001,20817.92,10680.75,6263.150000000001,4003.08
7097,6655.87,22591.66,11409.18,6801.579999999999,4287.39
7098,5858.69,19897.61,10194.34,5986.66,3821.6800000000003
7099,6208.01,21055.350000000002,10428.69,6344.509999999999,3931.85
7100,4965.78,16813.25,7965.17,5075.92,3026.35
7101,6565.64,22206.29,10217.67,6712.13,3902.5099999999998
7102,7068.570000000001,23901.91,10928.51,7226.469999999999,4178.8099999999995
7103,8165.889999999999,27650.07,13118.68,8346.98,4983.07
7104,7988.700000000001,27061.53,12984.199999999999,8165.48,4922.3099999999995
7105,6370.68,21599.9,10607.75,6510.99,4005.1899999999996
7106,5490.54,18630.16,9328.380000000001,5611.1,3510.5199999999995
7107,5008.17,17001.28,8614.24,5117.76,3235.33
7108,4609.67,15651.810000000001,7971.55,4710.47,2991.35
7109,4794.33,16285.04,8372.76,4898.95,3136.9700000000003
7110,4785.099999999999,16255.52,8381.25,4889.45,3138.7
7111,4889.38,16606.42,8520.02,4996.13,3193.2599999999998
7112,4878.3,16564.550000000003,8444.220000000001,4984.91,3168.2200000000003
7113,6480.44,21988.059999999998,10999.42,6622.6900000000005,4140.049999999999
7114,7008.45,23783.89,11953.220000000001,7162.08,4495.51
7115,6605.53,22428.73,11424.08,6749.960000000001,4286.87
7116,7364.0199999999995,24987.370000000003,12518.019999999999,7525.5599999999995,4710.4400000000005
7117,6275.7,21306.23,10820.01,6412.9800000000005,4062.2000000000003
7118,5820.23,19757.34,10002.9,5947.65,3757.38
7119,6315.4,21445.43,10947.77,6453.43,4106.57
7120,6129.360000000001,20817.92,10680.75,6263.150000000001,4003.08
7121,6655.87,22591.66,11409.18,6801.579999999999,4287.39
7122,5858.69,19897.61,10194.34,5986.66,3821.6800000000003
7123,6208.01,21055.350000000002,10428.69,6344.509999999999,3931.85
7124,4965.78,16813.25,7965.17,5075.92,3026.35
7125,6565.64,22206.29,10217.67,6712.13,3902.5099999999998
7126,7068.570000000001,23901.91,10928.51,7226.469999999999,4178.8099999999995
7127,8165.889999999999,27650.07,13118.68,8346.98,4983.07
7128,7988.700000000001,27061.53,12984.199999999999,8165.48,4922.3099999999995
7129,6370.68,21599.9,10607.75,6510.99,4005.1899999999996
7130,5490.54,18630.16,9328.380000000001,5611.1,3510.5199999999995
7131,5008.17,17001.28,8614.24,5117.76,3235.33
7132,4609.67,15651.810000000001,7971.55,4710.47,2991.35
7133,4794.33,16285.04,8372.76,4898.95,3136.9700000000003
7134,4785.099999999999,16255.52,8381.25,4889.45,3138.7
7135,4889.38,16606.42,8520.02,4996.13,3193.2599999999998
7136,4878.3,16564.550000000003,8444.220000000001,4984.91,3168.2200000000003
7137,6480.44,21988.059999999998,10999.42,6622.6900000000005,4140.049999999999
7138,7008.45,23783.89,11953.220000000001,7162.08,4495.51
7139,6605.53,22428.73,11424.08,6749.960000000001,4286.87
7140,7364.0199999999995,24987.370000000003,12518.019999999999,7525.5599999999995,4710.4400000000005
7141,6275.7,21306.23,10820.01,6412.9800000000005,4062.2000000000003
7142,5820.23,19757.34,10002.9,5947.65,3757.38
7143,6315.4,21445.43,10947.77,6453.43,4106.57
7144,6129.360000000001,20817.92,10680.75,6263.150000000001,4003.08
7145,6655.87,22591.66,11409.18,6801.579999999999,4287.39
7146,5858.69,19897.61,10194.34,5986.66,3821.6800000000003
7147,6208.01,21055.350000000002,10428.69,6344.509999999999,3931.85
7148,4965.78,16813.25,7965.17,5075.92,3026.35
7149,6565.64,22206.29,10217.67,6712.13,3902.5099999999998
7150,7068.570000000001,23901.91,10928.51,7226.469999999999,4178.8099999999995
7151,8165.889999999999,27650.07,13118.68,8346.98,4983.07
7152,7988.700000000001,27061.53,12984.199999999999,8165.48,4922.3099999999995
7153,6370.68,21599.9,10607.75,6510.99,4005.1899999999996
7154,5490.54,18630.16,9328.380000000001,5611.1,3510.5199999999995
7155,5008.17,17001.28,8614.24,5117.76,3235.33
7156,4609.67,15651.810000000001,7971.55,4710.47,2991.35
7157,4794.33,16285.04,8372.76,4898.95,3136.9700000000003
7158,4785.099999999999,16255.52,8381.25,4889.45,3138.7
7159,4889.38,16606.42,8520.02,4996.13,3193.2599999999998
7160,4878.3,16564.550000000003,8444.220000000001,4984.91,3168.2200000000003
7161,6480.44,21988.059999999998,10999.42,6622.6900000000005,4140.049999999999
7162,7008.45,23783.89,11953.220000000001,7162.08,4495.51
7163,6605.53,22428.73,11424.08,6749.960000000001,4286.87
7164,7364.0199999999995,24987.370000000003,12518.019999999999,7525.5599999999995,4710.4400000000005
7165,6275.7,21306.23,10820.01,6412.9800000000005,4062.2000000000003
7166,5820.23,19757.34,10002.9,5947.65,3757.38
7167,6315.4,21445.43,10947.77,6453.43,4106.57
7168,6129.360000000001,20817.92,10680.75,6263.150000000001,4003.08
7169,6655.87,22591.66,11409.18,6801.579999999999,4287.39
7170,5858.69,19897.61,10194.34,5986.66,3821.6800000000003
7171,6208.01,21055.350000000002,10428.69,6344.509999999999,3931.85
7172,4965.78,16813.25,7965.17,5075.92,3026.35
7173,6565.64,22206.29,10217.67,6712.13,3902.5099999999998
7174,7068.570000000001,23901.91,10928.51,7226.469999999999,4178.8099999999995
7175,8165.889999999999,27650.07,13118.68,8346.98,4983.07
7176,7988.700000000001,27061.53,12984.199999999999,8165.48,4922.3099999999995
7177,6370.68,21599.9,10607.75,6510.99,4005.1899999999996
7178,5490.54,18630.16,9328.380000000001,5611.1,3510.5199999999995
7179,5008.17,17001.28,8614.24,5117.76,3235.33
7180,4609.67,15651.810000000001,7971.55,4710.47,2991.35
7181,4794.33,16285.04,8372.76,4898.95,3136.9700000000003
7182,4785.099999999999,16255.52,8381.25,4889.45,3138.7
7183,4889.38,16606.42,8520.02,4996.13,3193.2599999999998
7184,4878.3,16564.550000000003,8444.220000000001,4984.91,3168.2200000000003
7185,6480.44,21988.059999999998,10999.42,6622.6900000000005,4140.049999999999
7186,7008.45,23783.89,11953.220000000001,7162.08,4495.51
7187,6605.53,22428.73,11424.08,6749.960000000001,4286.87
7188,7364.0199999999995,24987.370000000003,12518.019999999999,7525.5599999999995,4710.4400000000005
7189,6275.7,21306.23,10820.01,6412.9800000000005,4062.2000000000003
7190,5820.23,19757.34,10002.9,5947.65,3757.38
7191,6315.4,21445.43,10947.77,6453.43,4106.57
7192,6129.360000000001,20817.92,10680.75,6263.150000000001,4003.08
7193,6655.87,22591.66,11409.18,6801.579999999999,4287.39
7194,5858.69,19897.61,10194.34,5986.66,3821.6800000000003
7195,6208.01,21055.350000000002,10428.69,6344.509999999999,3931.85
7196,4965.78,16813.25,7965.17,5075.92,3026.35
7197,6565.64,22206.29,10217.67,6712.13,3902.5099999999998
7198,7068.570000000001,23901.91,10928.51,7226.469999999999,4178.8099999999995
7199,8165.889999999999,27650.07,13118.68,8346.98,4983.07
7200,7988.700000000001,27061.53,12984.199999999999,8165.48,4922.3099999999995
7201,6370.68,21599.9,10607.75,6510.99,4005.1899999999996
7202,5490.54,18630.16,9328.380000000001,5611.1,3510.5199999999995
7203,5008.17,17001.28,8614.24,5117.76,3235.33
7204,4609.67,15651.810000000001,7971.55,4710.47,2991.35
7205,4794.33,16285.04,8372.76,4898.95,3136.9700000000003
7206,4785.099999999999,16255.52,8381.25,4889.45,3138.7
7207,4889.38,16606.42,8520.02,4996.13,3193.2599999999998
7208,4878.3,16564.550000000003,8444.220000000001,4984.91,3168.2200000000003
7209,6480.44,21988.059999999998,10999.42,6622.6900000000005,4140.049999999999
7210,7008.45,23783.89,11953.220000000001,7162.08,4495.51
7211,6605.53,22428.73,11424.08,6749.960000000001,4286.87
7212,7364.0199999999995,24987.370000000003,12518.019999999999,7525.5599999999995,4710.4400000000005
7213,6275.7,21306.23,10820.01,6412.9800000000005,4062.2000000000003
7214,5820.23,19757.34,10002.9,5947.65,3757.38
7215,6315.4,21445.43,10947.77,6453.43,4106.57
7216,6129.360000000001,20817.92,10680.75,6263.150000000001,4003.08
7217,6655.87,22591.66,11409.18,6801.579999999999,4287.39
7218,5858.69,19897.61,10194.34,5986.66,3821.6800000000003
7219,6208.01,21055.350000000002,10428.69,6344.509999999999,3931.85
7220,4965.78,16813.25,7965.17,5075.92,3026.35
7221,6565.64,22206.29,10217.67,6712.13,3902.5099999999998
7222,7068.570000000001,23901.91,10928.51,7226.469999999999,4178.8099999999995
7223,8165.889999999999,27650.07,13118.68,8346.98,4983.07
7224,7988.700000000001,27061.53,12984.199999999999,8165.48,4922.3099999999995
7225,6370.68,21599.9,10607.75,6510.99,4005.1899999999996
7226,5490.54,18630.16,9328.380000000001,5611.1,3510.5199999999995
7227,5008.17,17001.28,8614.24,5117.76,3235.33
7228,4609.67,15651.810000000001,7971.55,4710.47,2991.35
7229,4794.33,16285.04,8372.76,4898.95,3136.9700000000003
7230,4785.099999999999,16255.52,8381.25,4889.45,3138.7
7231,4889.38,16606.42,8520.02,4996.13,3193.2599999999998
7232,4878.3,16564.550000000003,8444.220000000001,4984.91,3168.2200000000003
7233,6480.44,21988.059999999998,10999.42,6622.6900000000005,4140.049999999999
7234,7008.45,23783.89,11953.220000000001,7162.08,4495.51
7235,6605.53,22428.73,11424.08,6749.960000000001,4286.87
7236,7364.0199999999995,24987.370000000003,12518.019999999999,7525.5599999999995,4710.4400000000005
7237,6275.7,21306.23,10820.01,6412.9800000000005,4062.2000000000003
7238,5820.23,19757.34,10002.9,5947.65,3757.38
7239,6315.4,21445.43,10947.77,6453.43,4106.57
7240,6129.360000000001,20817.92,10680.75,6263.150000000001,4003.08
7241,6655.87,22591.66,11409.18,6801.579999999999,4287.39
7242,5858.69,19897.61,10194.34,5986.66,3821.6800000000003
7243,6208.01,21055.350000000002,10428.69,6344.509999999999,3931.85
7244,4965.78,16813.25,7965.17,5075.92,3026.35
7245,6565.64,22206.29,10217.67,6712.13,3902.5099999999998
7246,7068.570000000001,23901.91,10928.51,7226.469999999999,4178.8099999999995
7247,8165.889999999999,27650.07,13118.68,8346.98,4983.07
7248,7988.700000000001,27061.53,12984.199999999999,8165.48,4922.3099999999995
7249,6370.68,21599.9,10607.75,6510.99,4005.1899999999996
7250,5490.54,18630.16,9328.380000000001,5611.1,3510.5199999999995
7251,5008.17,17001.28,8614.24,5117.76,3235.33
7252,4609.67,15651.810000000001,7971.55,4710.47,2991.35
7253,4794.33,16285.04,8372.76,4898.95,3136.9700000000003
7254,4785.099999999999,16255.52,8381.25,4889.45,3138.7
7255,4889.38,16606.42,8520.02,4996.13,3193.2599999999998
7256,4878.3,16564.550000000003,8444.220000000001,4984.91,3168.2200000000003
7257,6480.44,21988.059999999998,10999.42,6622.6900000000005,4140.049999999999
7258,7008.45,23783.89,11953.220000000001,7162.08,4495.51
7259,6605.53,22428.73,11424.08,6749.960000000001,4286.87
7260,7364.0199999999995,24987.370000000003,12518.019999999999,7525.5599999999995,4710.4400000000005
7261,6275.7,21306.23,10820.01,6412.9800000000005,4062.2000000000003
7262,5820.23,19757.34,10002.9,5947.65,3757.38
7263,6315.4,21445.43,10947.77,6453.43,4106.57
7264,6129.360000000001,20817.92,10680.75,6263.150000000001,4003.08
7265,6655.87,22591.66,11409.18,6801.579999999999,4287.39
7266,5858.69,19897.61,10194.34,5986.66,3821.6800000000003
7267,6208.01,21055.350000000002,10428.69,6344.509999999999,3931.85
7268,4965.78,16813.25,7965.17,5075.92,3026.35
7269,6565.64,22206.29,10217.67,6712.13,3902.5099999999998
7270,7068.570000000001,23901.91,10928.51,7226.469999999999,4178.8099999999995
7271,8165.889999999999,27650.07,13118.68,8346.98,4983.07
7272,7988.700000000001,27061.53,12984.199999999999,8165.48,4922.3099999999995
7273,6370.68,21599.9,10607.75,6510.99,4005.1899999999996
7274,5490.54,18630.16,9328.380000000001,5611.1,3510.5199999999995
7275,5008.17,17001.28,8614.24,5117.76,3235.33
7276,4609.67,15651.810000000001,7971.55,4710.47,2991.35
7277,4794.33,16285.04,8372.76,4898.95,3136.9700000000003
7278,4785.099999999999,16255.52,8381.25,4889.45,3138.7
7279,4889.38,16606.42,8520.02,4996.13,3193.2599999999998
7280,4878.3,16564.550000000003,8444.220000000001,4984.91,3168.2200000000003
7281,6480.44,21988.059999999998,10999.42,6622.6900000000005,4140.049999999999
7282,7008.45,23783.89,11953.220000000001,7162.08,4495.51
7283,6605.53,22428.73,11424.08,6749.960000000001,4286.87
7284,7364.0199999999995,24987.370000000003,12518.019999999999,7525.5599999999995,4710.4400000000005
7285,6275.7,21306.23,10820.01,6412.9800000000005,4062.2000000000003
7286,5820.23,19757.34,10002.9,5947.65,3757.38
7287,6315.4,21445.43,10947.77,6453.43,4106.57
7288,6129.360000000001,20817.92,10680.75,6263.150000000001,4003.08
7289,6655.87,22591.66,11409.18,6801.579999999999,4287.39
7290,5858.69,19897.61,10194.34,5986.66,3821.6800000000003
7291,6208.01,21055.350000000002,10428.69,6344.509999999999,3931.85
7292,4965.78,16813.25,7965.17,5075.92,3026.35
7293,6565.64,22206.29,10217.67,6712.13,3902.5099999999998
7294,7068.570000000001,23901.91,10928.51,7226.469999999999,4178.8099999999995
7295,8165.889999999999,27650.07,13118.68,8346.98,4983.07
7296,7988.700000000001,27061.53,12984.199999999999,8165.48,4922.3099999999995
7297,6611.38,22501.07,10379.05,6508.51,4161.31
7298,5685.29,19454.23,9194.25,5588.819999999999,3623.49
7299,5178.610000000001,17779.72,8527.59,5086.16,3326.1800000000003
7300,4763.5599999999995,16379.220000000001,7906.32,4676.73,3070.0
7301,4948.83,17062.37,8332.560000000001,4855.05,3209.33
7302,4937.570000000001,17037.78,8349.55,4842.98,3208.0299999999997
7303,5048.2,17394.48,8472.720000000001,4953.379999999999,3269.19
7304,5040.61,17336.35,8377.93,4948.37,3250.5099999999998
7305,6710.9800000000005,22957.940000000002,10837.53,6597.580000000001,4274.65
7306,7253.81,24847.48,11797.67,7128.74,4634.4
7307,6826.009999999999,23471.36,11330.91,6701.53,4399.46
7308,7624.700000000001,26094.199999999997,12340.4,7494.990000000001,4861.22
7309,6487.469999999999,22288.27,10720.12,6370.6,4173.07
7310,6018.79,20660.07,9899.58,5911.750000000001,3863.87
7311,6524.4400000000005,22448.71,10867.32,6404.36,4211.280000000001
7312,6328.429999999999,21805.870000000003,10621.49,6209.54,4098.28
7313,6885.0199999999995,23616.32,11280.720000000001,6763.79,4412.64
7314,6050.01,20838.14,10132.69,5937.03,3914.38
7315,6436.26,21956.93,10237.01,6332.109999999999,4073.36
7316,5174.129999999999,17438.64,7684.24,5106.61,3183.23
7317,6862.629999999999,22953.14,9739.869999999999,6786.4800000000005,4146.29
7318,7393.27,24687.64,10389.9,7314.3,4449.61
7319,8507.15,28683.4,12663.57,8395.279999999999,5238.68
7320,8312.289999999999,28110.72,12589.919999999998,8196.51,5154.950000000001
7321,6611.38,22501.07,10379.05,6508.51,4161.31
7322,5685.29,19454.23,9194.25,5588.819999999999,3623.49
7323,5178.610000000001,17779.72,8527.59,5086.16,3326.1800000000003
7324,4763.5599999999995,16379.220000000001,7906.32,4676.73,3070.0
7325,4948.83,17062.37,8332.560000000001,4855.05,3209.33
7326,4937.570000000001,17037.78,8349.55,4842.98,3208.0299999999997
7327,5048.2,17394.48,8472.720000000001,4953.379999999999,3269.19
7328,5040.61,17336.35,8377.93,4948.37,3250.5099999999998
7329,6710.9800000000005,22957.940000000002,10837.53,6597.580000000001,4274.65
7330,7253.81,24847.48,11797.67,7128.74,4634.4
7331,6826.009999999999,23471.36,11330.91,6701.53,4399.46
7332,7624.700000000001,26094.199999999997,12340.4,7494.990000000001,4861.22
7333,6487.469999999999,22288.27,10720.12,6370.6,4173.07
7334,6018.79,20660.07,9899.58,5911.750000000001,3863.87
7335,6524.4400000000005,22448.71,10867.32,6404.36,4211.280000000001
7336,6328.429999999999,21805.870000000003,10621.49,6209.54,4098.28
7337,6885.0199999999995,23616.32,11280.720000000001,6763.79,4412.64
7338,6050.01,20838.14,10132.69,5937.03,3914.38
7339,6436.26,21956.93,10237.01,6332.109999999999,4073.36
7340,5174.129999999999,17438.64,7684.24,5106.61,3183.23
7341,6862.629999999999,22953.14,9739.869999999999,6786.4800000000005,4146.29
7342,7393.27,24687.64,10389.9,7314.3,4449.61
7343,8507.15,28683.4,12663.57,8395.279999999999,5238.68
7344,8312.289999999999,28110.72,12589.919999999998,8196.51,5154.950000000001
7345,6611.38,22501.07,10379.05,6508.51,4161.31
7346,5685.29,19454.23,9194.25,5588.819999999999,3623.49
7347,5178.610000000001,17779.72,8527.59,5086.16,3326.1800000000003
7348,4763.5599999999995,16379.220000000001,7906.32,4676.73,3070.0
7349,4948.83,17062.37,8332.560000000001,4855.05,3209.33
7350,4937.570000000001,17037.78,8349.55,4842.98,3208.0299999999997
7351,5048.2,17394.48,8472.720000000001,4953.379999999999,3269.19
7352,5040.61,17336.35,8377.93,4948.37,3250.5099999999998
7353,6710.9800000000005,22957.940000000002,10837.53,6597.580000000001,4274.65
7354,7253.81,24847.48,11797.67,7128.74,4634.4
7355,6826.009999999999,23471.36,11330.91,6701.53,4399.46
7356,7624.700000000001,26094.199999999997,12340.4,7494.990000000001,4861.22
7357,6487.469999999999,22288.27,10720.12,6370.6,4173.07
7358,6018.79,20660.07,9899.58,5911.750000000001,3863.87
7359,6524.4400000000005,22448.71,10867.32,6404.36,4211.280000000001
7360,6328.429999999999,21805.870000000003,10621.49,6209.54,4098.28
7361,6885.0199999999995,23616.32,11280.720000000001,6763.79,4412.64
7362,6050.01,20838.14,10132.69,5937.03,3914.38
7363,6436.26,21956.93,10237.01,6332.109999999999,4073.36
7364,5174.129999999999,17438.64,7684.24,5106.61,3183.23
7365,6862.629999999999,22953.14,9739.869999999999,6786.4800000000005,4146.29
7366,7393.27,24687.64,10389.9,7314.3,4449.61
7367,8507.15,28683.4,12663.57,8395.279999999999,5238.68
7368,8312.289999999999,28110.72,12589.919999999998,8196.51,5154.950000000001
7369,6611.38,22501.07,10379.05,6508.51,4161.31
7370,5685.29,19454.23,9194.25,5588.819999999999,3623.49
7371,5178.610000000001,17779.72,8527.59,5086.16,3326.1800000000003
7372,4763.5599999999995,16379.220000000001,7906.32,4676.73,3070.0
7373,4948.83,17062.37,8332.560000000001,4855.05,3209.33
7374,4937.570000000001,17037.78,8349.55,4842.98,3208.0299999999997
7375,5048.2,17394.48,8472.720000000001,4953.379999999999,3269.19
7376,5040.61,17336.35,8377.93,4948.37,3250.5099999999998
7377,6710.9800000000005,22957.940000000002,10837.53,6597.580000000001,4274.65
7378,7253.81,24847.48,11797.67,7128.74,4634.4
7379,6826.009999999999,23471.36,11330.91,6701.53,4399.46
7380,7624.700000000001,26094.199999999997,12340.4,7494.990000000001,4861.22
7381,6487.469999999999,22288.27,10720.12,6370.6,4173.07
7382,6018.79,20660.07,9899.58,5911.750000000001,3863.87
7383,6524.4400000000005,22448.71,10867.32,6404.36,4211.280000000001
7384,6328.429999999999,21805.870000000003,10621.49,6209.54,4098.28
7385,6885.0199999999995,23616.32,11280.720000000001,6763.79,4412.64
7386,6050.01,20838.14,10132.69,5937.03,3914.38
7387,6436.26,21956.93,10237.01,6332.109999999999,4073.36
7388,5174.129999999999,17438.64,7684.24,5106.61,3183.23
7389,6862.629999999999,22953.14,9739.869999999999,6786.4800000000005,4146.29
7390,7393.27,24687.64,10389.9,7314.3,4449.61
7391,8507.15,28683.4,12663.57,8395.279999999999,5238.68
7392,8312.289999999999,28110.72,12589.919999999998,8196.51,5154.950000000001
7393,6611.38,22501.07,10379.05,6508.51,4161.31
7394,5685.29,19454.23,9194.25,5588.819999999999,3623.49
7395,5178.610000000001,17779.72,8527.59,5086.16,3326.1800000000003
7396,4763.5599999999995,16379.220000000001,7906.32,4676.73,3070.0
7397,4948.83,17062.37,8332.560000000001,4855.05,3209.33
7398,4937.570000000001,17037.78,8349.55,4842.98,3208.0299999999997
7399,5048.2,17394.48,8472.720000000001,4953.379999999999,3269.19
7400,5040.61,17336.35,8377.93,4948.37,3250.5099999999998
7401,6710.9800000000005,22957.940000000002,10837.53,6597.580000000001,4274.65
7402,7253.81,24847.48,11797.67,7128.74,4634.4
7403,6826.009999999999,23471.36,11330.91,6701.53,4399.46
7404,7624.700000000001,26094.199999999997,12340.4,7494.990000000001,4861.22
7405,6487.469999999999,22288.27,10720.12,6370.6,4173.07
7406,6018.79,20660.07,9899.58,5911.750000000001,3863.87
7407,6524.4400000000005,22448.71,10867.32,6404.36,4211.280000000001
7408,6328.429999999999,21805.870000000003,10621.49,6209.54,4098.28
7409,6885.0199999999995,23616.32,11280.720000000001,6763.79,4412.64
7410,6050.01,20838.14,10132.69,5937.03,3914.38
7411,6436.26,21956.93,10237.01,6332.109999999999,4073.36
7412,5174.129999999999,17438.64,7684.24,5106.61,3183.23
7413,6862.629999999999,22953.14,9739.869999999999,6786.4800000000005,4146.29
7414,7393.27,24687.64,10389.9,7314.3,4449.61
7415,8507.15,28683.4,12663.57,8395.279999999999,5238.68
7416,8312.289999999999,28110.72,12589.919999999998,8196.51,5154.950000000001
7417,6611.38,22501.07,10379.05,6508.51,4161.31
7418,5685.29,19454.23,9194.25,5588.819999999999,3623.49
7419,5178.610000000001,17779.72,8527.59,5086.16,3326.1800000000003
7420,4763.5599999999995,16379.220000000001,7906.32,4676.73,3070.0
7421,4948.83,17062.37,8332.560000000001,4855.05,3209.33
7422,4937.570000000001,17037.78,8349.55,4842.98,3208.0299999999997
7423,5048.2,17394.48,8472.720000000001,4953.379999999999,3269.19
7424,5040.61,17336.35,8377.93,4948.37,3250.5099999999998
7425,6710.9800000000005,22957.940000000002,10837.53,6597.580000000001,4274.65
7426,7253.81,24847.48,11797.67,7128.74,4634.4
7427,6826.009999999999,23471.36,11330.91,6701.53,4399.46
7428,7624.700000000001,26094.199999999997,12340.4,7494.990000000001,4861.22
7429,6487.469999999999,22288.27,10720.12,6370.6,4173.07
7430,6018.79,20660.07,9899.58,5911.750000000001,3863.87
7431,6524.4400000000005,22448.71,10867.32,6404.36,4211.280000000001
7432,6328.429999999999,21805.870000000003,10621.49,6209.54,4098.28
7433,6885.0199999999995,23616.32,11280.720000000001,6763.79,4412.64
7434,6050.01,20838.14,10132.69,5937.03,3914.38
7435,6436.26,21956.93,10237.01,6332.109999999999,4073.36
7436,5174.129999999999,17438.64,7684.24,5106.61,3183.23
7437,6862.629999999999,22953.14,9739.869999999999,6786.4800000000005,4146.29
7438,7393.27,24687.64,10389.9,7314.3,4449.61
7439,8507.15,28683.4,12663.57,8395.279999999999,5238.68
7440,8312.289999999999,28110.72,12589.919999999998,8196.51,5154.950000000001
7441,6611.38,22501.07,10379.05,6508.51,4161.31
7442,5685.29,19454.23,9194.25,5588.819999999999,3623.49
