time_index,BR_CW_Onshore_Class0,BR_CW_Onshore_Class1,BR_CW_Onshore_Class2,BR_CW_Onshore_Class3,BR_N_Onshore_Class0,BR_N_Onshore_Class1,BR_N_Onshore_Class2,BR_N_Onshore_Class3,BR_NE_Onshore_Class0,BR_NE_Onshore_Class1,BR_NE_Onshore_Class3,BR_S_Onshore_Class0,BR_S_Onshore_Class1,BR_S_Onshore_Class3,BR_SE_Onshore_Class0,BR_SE_Onshore_Class1,BR_SE_Onshore_Class3
8601,0.11555096471722373,0.11824606210577204,0.05933194426535086,0.04591321974347567,0.07113839239822911,0.046622454500762966,0.05847153674292303,0.047082267605306455,0.09481309113702947,0.15959876138471502,0.02611801368196102,0.10902912531753363,0.06442057316652305,0.056202899,0.05085468299446645,0.06798124156752108,0.052520214
8602,0.114403603454758,0.11667462953593036,0.055287165197085604,0.046260731834080776,0.07141855628499265,0.040077411561945595,0.05367842662069641,0.04844307108531402,0.10177727681284449,0.1575377505265703,0.034889183248241716,0.09556764345623904,0.05452635648272376,0.03986087,0.04799949618094382,0.06101295967895656,0.05045431
8603,0.14905398219703175,0.17187038165126725,0.07240115173024649,0.07810395960617378,0.08526553030504792,0.04961587239871685,0.05033011386383644,0.06726077280370904,0.1073588514302663,0.19098726412727832,0.033673205188949173,0.045847404674105634,0.023055651747812926,0.006695652,0.04586647319992879,0.0469009763994799,0.034716705
8604,0.15468990007776995,0.17606040201769385,0.052555057493557045,0.061702429869388294,0.07732999366501955,0.07415482847745855,0.0392203551588928,0.06880745021204095,0.12039481559843111,0.22945860057876263,0.033544882204332105,0.017767954264822965,0.01020291996427653,0.044191304,0.10144022178529216,0.10473012641515804,0.054911365
8605,0.239518086993677,0.277027927920193,0.1166812098481049,0.09501195681969007,0.08830377799843175,0.07147777756090208,0.04083826870674996,0.07709720137710578,0.12391818536016062,0.2439521080769837,0.04487703680623128,0.010690596677735677,0.008088094565217935,0.019327536,0.11326201193044011,0.13537367711201406,0.067105111
8606,0.24071795137820098,0.2766821820535344,0.12369317590729124,0.10381795534473413,0.07170127103981712,0.07318834028274503,0.03612538691799391,0.07364233563182167,0.12476349520965697,0.2486142209973733,0.0614918138215398,0.007133343463256542,0.004892814060735574,0.007101449,0.10713554625169233,0.14998555176100078,0.070019222
8607,0.23538859335079648,0.2568191193992627,0.10110334939274367,0.10229903927558329,0.062096535099362984,0.07398739537428635,0.025554989761813477,0.05919986855703005,0.11232486081614056,0.23854272212957092,0.07016427784877194,0.006324374413934904,0.004660782649101333,0.0,0.100643093315671,0.13653372383896112,0.067529519
8608,0.20865947365313597,0.21802033548919442,0.08169875892183218,0.08535881791833907,0.05477907774663528,0.05692218669585248,0.01842508188080922,0.04059057670177643,0.09694135455295302,0.22267733651748237,0.07750912424827146,0.006554100020934661,0.006116615055218989,0.0,0.08923606433761572,0.12347969836899014,0.062119908
8609,0.1881101460934857,0.18713648032022995,0.06894218638906996,0.07043821133774086,0.055766255870012785,0.03528389800122866,0.017676384768312854,0.02900643318558806,0.08897771628301121,0.21066849710859029,0.08364465513458404,0.011191849550380098,0.0072793184618133435,0.000405797,0.07827443865153472,0.10580217309254411,0.058353013
8610,0.1754566492156609,0.15591469498753333,0.06212721273533248,0.05804863728249774,0.05180315887913618,0.023204934094602662,0.016167520885035525,0.02574534217598317,0.08572400859043773,0.20186124783615714,0.08385227097933243,0.012865213646507414,0.012116103459607851,0.035530435,0.06357479927827749,0.09670011202448327,0.053417239
8611,0.1535150222108263,0.14052984091721962,0.04693707956160799,0.04979525458641454,0.04478758629430547,0.020318066731691918,0.01464756468804064,0.02285998661924536,0.0844806435565668,0.20210803260356033,0.07769196382141189,0.01382260496577649,0.018196246821137508,0.049002899,0.05711244935804197,0.09536667812921043,0.059856293
8612,0.12440788643447619,0.11842048210480197,0.03162050504903586,0.040188980273679,0.028329228489830195,0.020915115905067703,0.010778771464392576,0.02415030417282496,0.08526683432391827,0.21513638484196243,0.06987775231148304,0.012076316300030115,0.028198992070643428,0.009942029,0.053371958311809714,0.0897031516457017,0.048905568
8613,0.0894418328837522,0.08949092179930207,0.027070592867978804,0.030753086259209597,0.024382675772885862,0.018455198248793228,0.006299605193818936,0.016948142502469104,0.07579632384000752,0.21873610943286625,0.05483095455564101,0.013204990348562496,0.05077826771727453,0.0,0.036666871769219324,0.062096587381980275,0.048130587
8614,0.05253573235527066,0.04875447302321929,0.021420427664317072,0.01747198159936493,0.02391601348974495,0.02614071291297454,0.008177402888235662,0.0080900832723616,0.07966992054106727,0.23941872595417546,0.05034826984670798,0.021962484082482803,0.0918929818291187,0.0,0.013049424556890765,0.02881095733803635,0.026063463
8615,0.06462500007174733,0.0604366804996337,0.03356698321654504,0.03090190200153939,0.021316494434796225,0.0728592941165873,0.008210389725991288,0.017911539783220725,0.0970390548605986,0.2584762299108515,0.0638285071142616,0.0481708951737843,0.13960017891909773,0.0,0.00946818708799468,0.025197171649542816,0.023320824
8616,0.06330261786328975,0.05169389292593558,0.041525539559387065,0.028343477933325097,0.017607068362023158,0.08147835205459616,0.020024284572336362,0.023618060336475802,0.12578060554794554,0.2929983787444793,0.06824655364877667,0.07976958197585723,0.216803898166424,0.003449275,0.008306861983899409,0.018107096739474145,0.011745538
8617,0.0736048549888727,0.057454621259215986,0.04795354303054482,0.021811545064601416,0.020021195860835325,0.07513254580696721,0.029736503592902787,0.01852060976338498,0.1462795909291555,0.31194700351621335,0.06624824525484818,0.08859773296145593,0.25800373569701673,0.008927536,0.005428976137725527,0.010409163140210264,0.006623036
8618,0.08247709649827235,0.0653262900005254,0.05300458817563223,0.020817458792685296,0.019174476820300816,0.05925042756118123,0.030196109591888856,0.014228539703202724,0.15395708315652237,0.30188130264548424,0.06873980618409031,0.10603958989046626,0.29080678740363597,0.002231884,0.008593972882017829,0.009891499148939244,0.010867429
8619,0.08660480596102649,0.07199099991071767,0.05597749398161038,0.02555906487938972,0.024255475238299632,0.0472599368036595,0.035106840210965,0.020379932365599217,0.15189441316537042,0.2879478128816465,0.06842378081451152,0.11847583604828366,0.2897450102429517,0.0,0.016192483121425252,0.011882986418372024,0.01157132
8620,0.08534495617415919,0.07914880886482578,0.050551789835233056,0.02791176133244289,0.032172811616271245,0.040558858590377354,0.03817257949878067,0.02328725711556607,0.14018547150081329,0.2579386411080768,0.06085364789026226,0.11528095203568606,0.2543937891488112,0.0,0.022484812537522797,0.012034815840535253,0.008619375
8621,0.08624685594605724,0.08336178909358831,0.04177447415900451,0.029076458047647684,0.03915953696493041,0.03579214102539589,0.03804725954153907,0.02402234815749132,0.12668393868896027,0.21946732656429882,0.05410699644324194,0.11568061709950325,0.21015347211092264,0.000608696,0.02487976425685293,0.012265476476411206,0.007632647
8622,0.08381928512546395,0.08072552279393033,0.03702460938975799,0.028155801221280908,0.03896839956119119,0.043638613314042465,0.030143088232940787,0.021492976355549608,0.1200137317313179,0.19160672013047983,0.05211975970173005,0.11713817199804359,0.16716194564095602,0.004057971,0.026073372433415322,0.011799407776613539,0.007705873
8623,0.07508515991313273,0.07280177257715023,0.03897504943304879,0.02458956535863418,0.040725109932458446,0.05203644793807964,0.03600651291602806,0.020045886782149122,0.11247528548364674,0.1721463158750165,0.056289058094930414,0.11076778600018991,0.13318893715440336,0.0,0.01899854254460409,0.010547839979752598,0.003700686
8624,0.06571355178091293,0.06606618853710339,0.045086802184967356,0.01894227420300567,0.03561018682582439,0.06382309425333638,0.03965783060493694,0.01602795695337926,0.10989432508750406,0.16139678727718929,0.05446069176669174,0.10052959589934625,0.1099637839570881,0.0,0.011953046680101418,0.011766917520270138,0.003800763
8625,0.057677796666123486,0.06044389927104876,0.04652263140907474,0.01542688086560404,0.035828898979431915,0.07598298244834487,0.039862199588690535,0.01795989583625271,0.10640824531393188,0.15327765817112346,0.04947350669755501,0.09415963290375279,0.08340446113007445,0.0,0.0095425269742471,0.007720695160737845,0.001691533
8626,0.0553210728429737,0.05406803364433676,0.04198402244691657,0.013948925482401606,0.03679166999011345,0.06006104417600716,0.04135355515091681,0.01733929481388573,0.11256990741455222,0.15898881651041682,0.04719406149057756,0.08705894740209143,0.06170605355775712,0.0,0.009880695844065436,0.004440200790040317,0.000416476
8627,0.057012478602821874,0.050080388661893155,0.03236497655064749,0.012977896698868587,0.05139945446193893,0.04465796239282669,0.02494607735490439,0.02471142898407547,0.0972113127350591,0.1605773082027259,0.03436666257555296,0.07401625162948942,0.032591188197922116,0.0,0.005821491974978462,0.0021586691393442937,0.0
8628,0.02976772423117881,0.02664317543533743,0.014593314460010673,0.004283532699625517,0.02211460432855014,0.05152949084830728,0.016158168803441172,0.018801567189290262,0.10440099624652219,0.20026261150085312,0.03556460442975205,0.027834868695413878,0.009531431809171232,0.0,0.0025559170205380673,0.000893695904173769,0.000266972
8629,0.04112314716013908,0.038741276791120695,0.022396461870637777,0.004660660545228218,0.014005675209717431,0.046805962136827535,0.016083622860594653,0.010582547928065084,0.11974914085435041,0.20883724013981012,0.04607586771032168,0.026524460385286875,0.006760373297836352,0.0,0.0029456260567646063,0.003948975668706754,0.000352403
8630,0.05898412399529521,0.04544529419152262,0.04121342933016375,0.007705066404025582,0.019210539978614806,0.04137778883337191,0.021813004002512983,0.011870300189593869,0.13043171520601576,0.20904758004078774,0.058313696847670245,0.026317419409253667,0.004879224310241589,0.0,0.00409339222092876,0.006911603701009956,0.001342182
8631,0.05522640271089216,0.04715642728333733,0.038701938358310206,0.010510011303990298,0.020502324059773414,0.03676427946604114,0.02631301421353297,0.012066466118344516,0.11637895583033062,0.2056114106595574,0.06072683356411632,0.027856107880789936,0.006060620795916247,0.0,0.004436558734633512,0.008856077104843492,0.002554996
8632,0.04744505078275282,0.047092593927861505,0.040322182432598205,0.010522903885258022,0.015772370454704324,0.036740948658238265,0.02413218453274978,0.007698726744423215,0.08846809116816454,0.19761580173527477,0.05165956351674445,0.0252661183647197,0.006062894406207164,0.0,0.00556030527850184,0.011078584968274418,0.005469413
8633,0.04374148121329566,0.0485401144424038,0.04411170950517064,0.010009375110855444,0.011040528295719991,0.03934502179128023,0.023977031330362015,0.006824876662786563,0.06862824311111865,0.19408198045450806,0.04243056281536708,0.02494340950025451,0.006441851864577718,0.000608696,0.007721774056244386,0.012766305830954974,0.008279786
8634,0.041232734648163405,0.04914402740831433,0.031591931430870204,0.010110160073519739,0.007464690329870382,0.04093446431980115,0.015445888424571848,0.006910518201164577,0.05579422224615336,0.19162499867963825,0.03360786223342089,0.02445270164091186,0.008526292113744735,0.004057971,0.012597549000793174,0.014880836738146101,0.008070175
8635,0.03562636346166162,0.04533913838111806,0.024179332645838734,0.009996050920776912,0.0053192633885729345,0.04563283234705195,0.01270671762759756,0.006346096687498733,0.05328407718497604,0.19447928099908185,0.03127441437841988,0.023385830280633648,0.022641183788764233,0.006086957,0.019190788900040077,0.02318874589995712,0.010755149
8636,0.033237285500540406,0.04378664687193463,0.018952931109651135,0.011349535514504946,0.009760060579965589,0.04453747287098404,0.009660543891011298,0.006327213298284486,0.05659297208980058,0.20927127598536172,0.034385169579094405,0.019620061416692005,0.03874757007578557,0.005275362,0.01973743861514815,0.028683648050075825,0.017805034
8637,0.026242276482207505,0.037370364229734145,0.013365275516445518,0.011516590378431706,0.012681225434938806,0.047898656058720374,0.008777131036917166,0.008008384563225994,0.05988396517024726,0.23263091921206003,0.03791328462250805,0.022014897684560348,0.05236930551551726,0.0,0.022164452096878347,0.03144932463085362,0.033062395
8638,0.024118345872773023,0.020652419498162978,0.010543668481953497,0.006633530820514653,0.011026110980945377,0.0404831558415548,0.00514335996557956,0.010213325782829675,0.07305008444917331,0.2560590893476924,0.052942071387453646,0.03193575145423448,0.06980145906560112,0.0,0.022293612000718863,0.031209963855564005,0.026977574
8639,0.04255021930359067,0.03611517718303507,0.012493793218961722,0.016264054578962545,0.01695408642677744,0.06544100666470354,0.009434307378941343,0.017188704843822955,0.10142353005735412,0.30238464483195515,0.08512363275789604,0.03220240722678451,0.07100619665654842,0.042266667,0.05263421814218798,0.07517698065565638,0.05576415
8640,0.035748489916497046,0.027994629903242675,0.010073900592057133,0.015871911167529337,0.028961114734375373,0.06795270908067806,0.011614439719610957,0.023745006886140802,0.12342703042707442,0.34023891522771416,0.09508754335095099,0.057067193495421144,0.12098577968389086,0.04804058,0.07576047026246165,0.07583191284080627,0.035534096
8641,0.045064447549155284,0.028318445115011016,0.014253142544882573,0.020561802688916594,0.025553350507409256,0.05377276494415127,0.010102715442827903,0.02062247476541206,0.12792248068993378,0.327449195344766,0.0947950186538672,0.07908398044319477,0.14882981145651794,0.042747826,0.07400332499553292,0.08325655722503861,0.029349504
8642,0.05104377762704121,0.028580566189183327,0.022485129821480168,0.022089909454240185,0.011000807125444495,0.04791172248701264,0.00995053347984608,0.017775201813621407,0.13683827917939995,0.3039429885398667,0.1003792457149199,0.10189833740717331,0.14300156327119778,0.037936232,0.08433145042780324,0.08225279165275466,0.054526621
8643,0.05305021094330825,0.03605705746359371,0.030933318180183376,0.018448776841576774,0.010770908203517535,0.043350201705783784,0.01320392141506004,0.019528113052060717,0.144760093168877,0.26725778229766856,0.09857856912043893,0.12516347099594138,0.11662571377048349,0.033605797,0.07451435094299066,0.07782162443630646,0.103855378
8644,0.05837567198540708,0.042554121608222285,0.03353861232969595,0.015074755312242435,0.008620040246744818,0.04056672627018653,0.018547626201199385,0.02351892586695611,0.1466575372265394,0.23305671339081127,0.09589184991284025,0.1317702849176614,0.0951374813060292,0.020475362,0.06596172225209472,0.09414492077064249,0.114441495
8645,0.06151305704552842,0.04378443397511923,0.031186242897285547,0.014612597373678718,0.010526080524473513,0.03692204175774913,0.017377445885469786,0.02410759649692082,0.14883883287217672,0.2070295420218657,0.09520032101804475,0.11346104202897714,0.08157878425678386,0.004666667,0.058601543821346955,0.08837236904579394,0.079865446
8646,0.07012893282266519,0.04477656097618688,0.03002697474138062,0.015045868129016033,0.014938235136705402,0.0299251267757848,0.017756873149276785,0.02294372886194922,0.15107339593766467,0.1795930500486572,0.08788627403121746,0.097245017847112,0.07500002472546112,0.0,0.05521322259888987,0.07385171277601568,0.06884241
8647,0.07182387090380396,0.04670937293612293,0.025593206723761336,0.015068603315936418,0.019910336136270357,0.02541623212079668,0.01606570447818016,0.029651103079586648,0.15228700310605117,0.15419653112756163,0.07570870161443655,0.08312517489063526,0.05868870606045016,0.0,0.058337155835127136,0.04943567225560178,0.048500381
8648,0.06862789579331671,0.047398205673390495,0.024860950453752688,0.011971785074269863,0.019815259496043913,0.024676437939400414,0.016821671619875262,0.02992321495547326,0.15235163100245994,0.13805892687034532,0.06650248598660141,0.0704265969634501,0.03984153221691048,0.0,0.06353316338153661,0.04341609208385582,0.03526865
8649,0.06324991145545894,0.045162742210042545,0.024315637916058,0.009287533046126516,0.020631345637466145,0.023595774292646726,0.016690875529831666,0.025091294137990796,0.15593856641897777,0.12876299398519916,0.057736084347399616,0.06026386516701016,0.04417897631886998,0.0,0.0638267560582368,0.04299169543747372,0.029885278
8650,0.0643203710162773,0.04428162800722048,0.021078757103628273,0.007843197797740599,0.017767505873234935,0.02516380178696862,0.014479692108284922,0.02053674473789504,0.15495435776194372,0.1200701697586276,0.050252174374221484,0.046356554959713296,0.038708419820371515,0.006695652,0.06729940173720102,0.05102448208824094,0.033002288
8651,0.07228438960610371,0.0501187318128298,0.03172336786554289,0.015927815761148177,0.04703409497998503,0.034232496687593074,0.030107986052858464,0.020455726609153548,0.2018475901346325,0.18138716869349608,0.06922533838093997,0.026084363935349464,0.02146967281132566,0.002231884,0.06642382248063185,0.056754585748812376,0.05717376
8652,0.03097591019209745,0.025528926914890032,0.011091286492988111,0.004619025554420767,0.06190419363399889,0.05013044130620802,0.0200345097806041,0.02130471874449602,0.188978849792068,0.21841771890789352,0.06951669540714511,0.012432496879796417,0.007534242078217008,0.0,0.052408575187292576,0.06605577911806206,0.052324943
8653,0.03222214741361878,0.030089430452868715,0.006248640250110184,0.0026662685245621557,0.05247772467871705,0.057899417371875615,0.020570187131827344,0.020192366154548485,0.1622361451024956,0.23009025495497934,0.0734803341217043,0.010283887377039762,0.005320461409250039,0.0,0.05384770346495478,0.0840424463848485,0.087465446
8654,0.038021181448079505,0.02596166326174199,0.010012554825812404,0.0038498941786512956,0.03631832380199483,0.06772735893270444,0.026195179902899594,0.023632605279891215,0.13891131376007246,0.23109620195310832,0.07456131399419386,0.007527725407567117,0.004933325582169319,0.0,0.06133970359377404,0.08851715952480697,0.099956064
8655,0.03969941253086868,0.018746313475526775,0.01255340477527101,0.005217603402469663,0.02375481344746256,0.0715357037734576,0.029612094198257975,0.02613481198078601,0.11962752193555155,0.23162206459810766,0.07667659920127741,0.007555175662100583,0.0041655541231287695,0.0,0.06615590040600416,0.07746253690152714,0.090073227
8656,0.035876763217929014,0.01196807430293187,0.011553783773880241,0.0068214758111239835,0.015703194678255893,0.07160463295199745,0.03122759163798176,0.022494356566613184,0.10198671690531709,0.2252126786587458,0.06623244380858093,0.004123196383935199,0.011297958433274547,0.0,0.05817557361546356,0.06278421629842207,0.068738978
8657,0.0288701718312298,0.007994953411104112,0.010095775681731757,0.00785445437925789,0.011562570716102415,0.06161102365327838,0.02655356591241896,0.017761149316185675,0.08549683448955199,0.21933789872890777,0.04999280856892834,0.004400314314463503,0.019219602225862123,0.0,0.045858654232173245,0.05670523127251958,0.059281159
8658,0.02687738441613166,0.008839919394637758,0.009489778442078711,0.00723901512212544,0.011006647210646842,0.060707326047561835,0.02061876171261173,0.01785213601260363,0.06341370487959479,0.21561863845193827,0.03945303381272169,0.006826078813341812,0.027551997484210874,0.0,0.04164953227092815,0.05335748723906869,0.060379558
8659,0.025594560750331324,0.01045345444861614,0.009249868350231187,0.0058255334029554086,0.013087477811323873,0.056240482670278036,0.017453097583312416,0.015025634691426403,0.05165578126903981,0.22097558701786954,0.034894061956654565,0.009270210567334427,0.04130525653435648,0.0,0.03644195834930077,0.04089125335006126,0.048013425
8660,0.01859527030620444,0.008919055199679839,0.007433528539656357,0.006172031813162497,0.011909950942686862,0.07028891533694802,0.01571968098593662,0.014157003794789057,0.047599928618381526,0.23986952477049933,0.03271587843174413,0.01648756257828041,0.02429405013449312,0.0,0.036436593869340526,0.036063879243179775,0.043776354
8661,0.013374027157383717,0.009714048399087377,0.007257263374369424,0.008414215911407199,0.008059770618065698,0.07021660492695679,0.011860455959921634,0.017629008614319472,0.048752827677579505,0.26911947663084723,0.035450322022189326,0.03688156061243493,0.027359343706655152,0.0,0.03492650467264818,0.03203106703209178,0.038737147
8662,0.008578572453719804,0.0061226269154972595,0.0065040629824345084,0.006529114539875981,0.00831257248737297,0.06296677573420391,0.005942522218651253,0.014123045731248946,0.05656067721330512,0.2766433090074631,0.04596164037555363,0.02816208092855813,0.0571136726704774,0.0,0.037298495009694274,0.03526329078451874,0.040286194
8663,0.024777970764879746,0.012718692911057468,0.029186073375740876,0.015013666564868368,0.015787869618450516,0.10582796145932599,0.005889108459165744,0.026914082852353104,0.0716974111358184,0.2649685631545836,0.07200672854287869,0.014699257203350415,0.03383018168568468,0.0,0.049861029305696525,0.06676850444274346,0.078998322
8664,0.03341337329111247,0.01902876254829544,0.03712004797979435,0.02475912508725125,0.015083802794020988,0.0850177410142703,0.008200084468258642,0.023868498874602222,0.09170121949331124,0.29149993945191865,0.07373435805763875,0.012544317620829342,0.03889645722296491,0.0,0.06238181927305797,0.08542735414821126,0.067658581
8665,0.04916460448281167,0.028406412247458167,0.04356263718966673,0.03277171795600707,0.02154820189356839,0.07261589793452741,0.014468598383874834,0.027321902639415963,0.10165270936994902,0.2807009204121256,0.0680225206468552,0.02234469073194298,0.051222978780293915,0.0,0.06276114535336057,0.10307417253268128,0.070272159
8666,0.07003970763965726,0.04605037079853338,0.04756115888996269,0.03917094858635231,0.025960228712334492,0.0648004717912343,0.01508844946847311,0.02878713631615443,0.11715641393333734,0.2550918738215316,0.06685652447233276,0.0434890228142873,0.029863756931266545,0.0,0.07014884174216146,0.09930847517172399,0.072294432
8667,0.07955445920381041,0.05652299660815685,0.05188031804404068,0.045281946687031865,0.019830424605029224,0.05563181576975726,0.017621453399368294,0.03138696756757267,0.13084351729883548,0.22985961282910586,0.05665108100422839,0.055373807708558306,0.02482148684892173,0.00284058,0.08216655820788919,0.09517019740229367,0.066831426
8668,0.0771155975116943,0.061036361667675024,0.044322688676012204,0.04349337857546001,0.017602332242453445,0.04661215074282734,0.019728022135359766,0.034222021135724465,0.13223435908350856,0.20667631690171523,0.04669428058079625,0.05241289976524319,0.02576060360466758,0.00284058,0.08679630390280824,0.08550540118644404,0.061602136
8669,0.07426001088519246,0.061233013132894296,0.039453796845216646,0.04067025516765403,0.024675076732419803,0.040080322493737136,0.01709416698618215,0.029969862338698455,0.12426255521287737,0.18153099812263226,0.0367062584659381,0.045591333450476716,0.02849440037032524,0.008521739,0.08433536143813584,0.07749588295808058,0.059315027
8670,0.07240842093696194,0.061046025541232,0.03550457840168775,0.03887560223757862,0.027967307248552894,0.03690489173910797,0.014319853980066695,0.024086037737191174,0.11602799132766935,0.1554481399156099,0.026336441596346963,0.038906599104343596,0.02893200752065623,0.0,0.0851837172902357,0.07515330445910623,0.059951793
8671,0.07084552303475306,0.06290378195851455,0.03625836008821347,0.039260822602744355,0.03310927993892394,0.03441803826255209,0.012631188557142728,0.024175007126510047,0.11404099109704931,0.1437418941769193,0.01905138467196919,0.029689195347806018,0.030492365510288423,0.0,0.08499037391282854,0.07088631231137206,0.05068955
8672,0.0800708635442512,0.07024856047681288,0.0366532783162546,0.03630399243461042,0.03194096592522336,0.03127165209261805,0.012075453988176296,0.021083295599317948,0.11381308004837214,0.1400633589229577,0.016323400408523443,0.020292359941688414,0.0352620822497518,0.001623188,0.07695347810780122,0.07023598135445487,0.043977117
8673,0.07842890852148131,0.0688423271171549,0.045769761528365,0.03312901116037337,0.02627201008317998,0.034098706362860436,0.012681735410798086,0.016371160006392278,0.11722005437627822,0.1423540441506331,0.018294832906491146,0.012803145876438903,0.03474294624641787,0.0,0.06962522945415976,0.07279329162636074,0.041841953
8674,0.07277609881802005,0.05846674073736234,0.059170758124433634,0.03162567178195847,0.022430652959945632,0.034232412175930746,0.014166302832667047,0.012337431551647822,0.12151266871877918,0.14739800779289666,0.021107174898573316,0.011050862464848307,0.030002888635092616,0.0,0.0677942924396608,0.07962534321350095,0.044188253
8675,0.10134410589577494,0.08626269398887301,0.07249521815305408,0.054015321776965525,0.016188010530906533,0.04070420828635285,0.018880027396233994,0.01761036902240907,0.11141601404721745,0.1450147316681786,0.015573989392152278,0.02106942772380911,0.021041383762777466,0.0,0.11552487378479818,0.12417598125083329,0.053470328
8676,0.06234213314104634,0.07213476534110408,0.02543328421557528,0.02722529078561628,0.0053219178792892965,0.04083869915512922,0.013837118530543624,0.011149615243706303,0.1282080852317482,0.19557030369817363,0.021420412717571367,0.00885911821771286,0.011334041069343154,0.0,0.10148737589756393,0.1602616596192694,0.104288635
8677,0.04815555991916024,0.07082521154821611,0.018232183564538693,0.01913313382157643,0.00557434327282981,0.05196452351083523,0.00809528101424987,0.013593118891272432,0.11073940537613118,0.2170286164363467,0.026928487690654528,0.008873881294014056,0.011757997211423545,0.0,0.10402922807915813,0.19097147797815373,0.15917132
8678,0.04715327723769838,0.0659568217094422,0.021080842932800194,0.0160591156038292,0.00770515652521548,0.05581746096381482,0.007681989399095762,0.01456576501023852,0.09448252224902594,0.22013660581102973,0.026671166261168583,0.008646956273225422,0.012547278924790177,0.0,0.09964526281760666,0.17235614627602278,0.147121587
8679,0.04232786054593511,0.05429735929916641,0.020274165626011958,0.01616680232779344,0.007720394088641599,0.053553823542239136,0.008373531785599209,0.013506612585554665,0.0766014866529954,0.21545597836885527,0.02336107564823866,0.005937299784866154,0.010127705162500032,0.00284058,0.07606381454310375,0.1193574653111063,0.107405339
8680,0.04035318485563352,0.044725106987583384,0.019340612956602582,0.02155248644188713,0.007372208357336673,0.04632298000477984,0.009428009097255049,0.009402094498195726,0.06575286849855012,0.20557581607388437,0.020338304454207878,0.005025154686088167,0.007109548914306359,0.0,0.061042113375103006,0.08995961569713759,0.092983066
8681,0.036383663703208544,0.03533761809115685,0.017849456649574054,0.020731179259478167,0.006653573765085215,0.03949927836749191,0.007455571825858951,0.008291696216591787,0.05876456130721346,0.19382143021181764,0.01673237555481614,0.0021566051849256085,0.009236999984052842,0.002637681,0.05406927776865445,0.07575798277628859,0.084641342
8682,0.03537707223416559,0.026055816347855365,0.015743617597652002,0.021797883457158797,0.009254371206860412,0.039244827869932386,0.006622984272323699,0.008497797137626259,0.05755070658677962,0.18899735582699678,0.015843067955098575,0.004057637936521451,0.0157843529863224,0.0,0.05077221482141387,0.06265378879220929,0.0961254
8683,0.03784124969889832,0.02170313812600106,0.016573403606117393,0.02270078105996992,0.010161039659515021,0.054993123235470676,0.005318773346154573,0.009366197195309678,0.06375045479660227,0.19935446466801243,0.015686542371565953,0.005242622073047784,0.021497489169383776,0.0,0.04397366110789576,0.08513905246111654,0.11826087
8684,0.034945055498549184,0.022363643522313775,0.01995427840980572,0.01987570079239597,0.017816337733881263,0.05741162295367665,0.005372201440935959,0.00979539695030382,0.07213941403258753,0.2217251659956421,0.019673540745808918,0.007237721663482542,0.03326494652809303,0.0,0.04261885154467164,0.08261060161833321,0.143369947
8685,0.024138472043272994,0.02341963697491803,0.019416813016311117,0.013761227317885347,0.007714264841513951,0.052133016406563426,0.0022565262954580634,0.009805888784999838,0.0789638457673756,0.25148059838510656,0.024762072130021098,0.010477251775710988,0.06662587835992556,0.001217391,0.0391978837691773,0.08264022485703693,0.13787521
8686,0.015076068903055202,0.024345117373345118,0.012423906794815913,0.011478427938610175,0.00222956035920356,0.04277373705860944,0.004183048944136194,0.007567183949670806,0.08626146426026476,0.26950751215269325,0.025849788918491125,0.03226671699802534,0.08981602912403178,0.0,0.04102100130395881,0.08532734594998624,0.105722349
8687,0.02343977713109828,0.032930900914614876,0.017284349468748905,0.014827293836642066,0.010001837219867103,0.08284271220881054,0.013625569655858085,0.018299583296188606,0.11354717960763777,0.29591059824990595,0.03917831372869009,0.04356772229468091,0.10157834431902864,0.0,0.05891768346436454,0.08960906175816541,0.103272311
8688,0.03236073480662897,0.052620094797830676,0.04160986341455023,0.023707663730055048,0.009879702078587363,0.09012750450010439,0.012664227114709025,0.02455242019642829,0.14329340008492442,0.3153297013705111,0.05138534511082671,0.0789845988763631,0.14020143877448712,0.0,0.05738225874601688,0.08637022353017478,0.125495347
8689,0.042886938761997506,0.07333200842102983,0.06305219225879105,0.030449067768325858,0.01896425217268084,0.08604538160955558,0.014595510369074909,0.030785963418611794,0.161237583158985,0.3049867974232269,0.05383184729452303,0.09810356635611547,0.14016651504585034,0.0,0.055112107123086194,0.09608713217477241,0.12822029
8690,0.054741523972482886,0.09098819773193731,0.08246042085672003,0.040587208248778435,0.022162028808386153,0.08448316334034603,0.016584145740778135,0.03166970191592835,0.16101562653911813,0.2805641405792296,0.04400067218122503,0.09125362482468484,0.11913017846618397,0.0,0.06317660989112572,0.10108242321732325,0.118848207
8691,0.06586868484927988,0.10087616892197555,0.08785054597073744,0.04566092886169635,0.027355164697824657,0.07378052034842286,0.02072062578101105,0.029391839220284533,0.1579123714459611,0.25254550121815084,0.038666271313885545,0.08729252628672658,0.10498468998351788,0.00284058,0.07405174271262284,0.0940561875174553,0.111207323
8692,0.08163967062355093,0.1120356470922193,0.08605287996815142,0.044550559490506916,0.02852119073340175,0.06294276097907572,0.020949650065098274,0.027679188311337633,0.14765796477273957,0.21557681639117476,0.03817957039834568,0.1048175706627635,0.09497628291936383,0.0,0.08172880977296633,0.09063782898168883,0.093773608
